label,theorem,seed,path,cell,solved,requests,failed,hashes,legacy,corrected,input,cached,written,output,no_cache_fixed_trace,write_premium
previous_nonace_matched,mathd_algebra_327,0,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_matched__proof__mathd_algebra_327__seed0,validation__nonace_matched__proof__mathd_algebra_327__seed0,True,8,False,"{'cache.yaml': 'b95c37da294b8649423a60a10630069f026358161a927dd22692948b4db6d06a', 'result.yaml': 'c896322d7ad8b18bb2caa1e63cd6adb87aeaf309823cf598b491103c0154dc95'}",0.00318402,0.00342012,50787,46041,4722,1095,0.0114714,0.0002361
previous_ace_historical,amc12a_2013_p8,0,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_historical__proof__amc12a_2013_p8__seed0,validation__ace_historical__proof__amc12a_2013_p8__seed0,True,8,False,"{'cache.yaml': '123fb9a760181713c2ddc32e91439eed545f30b9e9074f27bb76be36914a4080', 'result.yaml': 'd3272af6cdde8372bf1321ce1e62226efb48ee51a390dcc87428a1e3ee3f3436'}",0.0056834599999999996,0.00593656,58159,53073,5062,3004,0.0152366,0.00025309999999999997
previous_ace_selected,amc12a_2013_p8,0,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_selected__proof__amc12a_2013_p8__seed0,validation__ace_selected__proof__amc12a_2013_p8__seed0,True,2,False,"{'cache.yaml': '5859785e17876bb79f03b094c1b05acdfd85ec3fdb86f0d556cfac3d758eb15b', 'result.yaml': '8f2f53636a9030be7f859563285eef7110518907b2eac4823f05e79fc8a55c2a'}",0.0036982399999999993,0.00385339,24091,20982,3103,2214,0.007474999999999999,0.00015515
previous_nonace_matched,amc12a_2013_p8,0,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_matched__proof__amc12a_2013_p8__seed0,validation__nonace_matched__proof__amc12a_2013_p8__seed0,True,5,False,"{'cache.yaml': 'baa8008c519f83c423aff815f0dbdfb05aeb24bf20593fe89b9c4fe0c35b9f3c', 'result.yaml': '28bf31d9c4902bdeccff7b24e2ed684b768c6a82f4ff503b71fa67267cfa7dd1'}",0.00492932,0.00537177,23890,15026,8849,2380,0.007633999999999999,0.00044245
previous_nonace_ordinary,amc12a_2013_p8,0,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_ordinary__proof__amc12a_2013_p8__seed0,validation__nonace_ordinary__proof__amc12a_2013_p8__seed0,True,7,False,"{'cache.yaml': '404f6f7ce398f361b1eb24f989b0cfe75fc6ba08062fc8795bdd8ef596cbd450', 'result.yaml': '77566417fc95017d6f4895f42c290fb07852c2ecb7ee74184407829bbf0b9b44'}",0.00602754,0.00650959,36459,26797,9641,2966,0.010851,0.00048205
previous_ace_selected,mathd_algebra_190,0,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_selected__proof__mathd_algebra_190__seed0,validation__ace_selected__proof__mathd_algebra_190__seed0,True,1,False,"{'cache.yaml': '198d5d6ebae41b04c7dd8a44e84a942a1f6985a59d221730b4d5496eab4f0793', 'result.yaml': '82ff0743c2abcae00e701c8a5b5de577a571fcb9f91b0b7f493a0de60c89f58f'}",0.0005682199999999999,0.0006267699999999999,11665,10491,1171,103,0.0024566,5.855e-05
previous_nonace_matched,mathd_algebra_190,0,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_matched__proof__mathd_algebra_190__seed0,validation__nonace_matched__proof__mathd_algebra_190__seed0,True,1,False,"{'cache.yaml': '22c6576ba922da66185075204c448d37475f739334038473dad8a50b2fb932e3', 'result.yaml': 'cb15a12105eab5f1d086ec0c890e5a58dfc5296a9b636cb5c147973407e3a460'}",0.00055574,0.00061279,3751,2607,1141,229,0.0010249999999999999,5.705e-05
previous_nonace_ordinary,mathd_algebra_190,0,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_ordinary__proof__mathd_algebra_190__seed0,validation__nonace_ordinary__proof__mathd_algebra_190__seed0,True,1,False,"{'cache.yaml': '4d3187d5b49499e5fe89abc7a8b3b56cac750bf3ec67a4b889896385f1462c44', 'result.yaml': 'aff905adcac9cf54b03e5ab3a76e210bd1e68b72a95a0535b64d1b7b4cde4ff6'}",0.00021716,0.00021716,3751,3748,0,118,0.0008917999999999999,0.0
previous_ace_historical,mathd_algebra_190,0,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_historical__proof__mathd_algebra_190__seed0,validation__ace_historical__proof__mathd_algebra_190__seed0,True,1,False,"{'cache.yaml': '3911e0f8ca7c68482a9f8dc81b844517a5f87a0737cfe1ac7abf25d76180d997', 'result.yaml': 'c4308620487c66004168f10797ab4b2960796e4adaa6183ff3af1f5aefe79d32'}",0.00042983999999999996,0.00048839,5946,4772,1171,83,0.0012887999999999999,5.855e-05
previous_nonace_matched,mathd_algebra_393,0,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_matched__proof__mathd_algebra_393__seed0,validation__nonace_matched__proof__mathd_algebra_393__seed0,True,5,False,"{'cache.yaml': '8021aef8c58121c7d4286085dbf9e6186e6725e29763ea6c505c932b620f5df3', 'result.yaml': 'a0b0057582357dbf71fa8dfaf501fb3657531c09ccd753ee5009357e14ef2448'}",0.0034583999999999995,0.0038782499999999998,26172,17760,8397,1184,0.0066552,0.00041985
previous_nonace_ordinary,mathd_algebra_393,0,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_ordinary__proof__mathd_algebra_393__seed0,validation__nonace_ordinary__proof__mathd_algebra_393__seed0,True,3,False,"{'cache.yaml': '18eea7835862d89dfbc5e485feb704c06cf05c73b6d7870fdf3d1f0e02916f9a', 'result.yaml': '6b492edae2e4b9d4de8af6aac79681ceb73c6a5b77ef7316ab31219ca5f6d103'}",0.00202024,0.00223049,13406,9192,4205,828,0.0036747999999999998,0.00021025
previous_ace_historical,mathd_algebra_393,0,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_historical__proof__mathd_algebra_393__seed0,validation__ace_historical__proof__mathd_algebra_393__seed0,True,5,False,"{'cache.yaml': '4942db6de8349e76f74f1455b91972a6b2b0a256713cf23aabe1e29d5820c905', 'result.yaml': '4822274d359449653222a1c0ec57364c97cd2fbd84dcac13f831e82e5a93cd40'}",0.00418848,0.00463713,37572,28584,8973,1516,0.0093336,0.00044865
previous_ace_selected,mathd_algebra_393,0,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_selected__proof__mathd_algebra_393__seed0,validation__ace_selected__proof__mathd_algebra_393__seed0,True,25,False,"{'cache.yaml': '79e00bc7ab7aca612d19f352ddec8c78d171b3dcd5d3c7d98b540c7287132fd1', 'result.yaml': '99be504caeb4f5c9d7a44aa93f40e2a71ae1a15f201e89d3b54d079213b9f7a1'}",0.02504602,0.026404669999999998,422669,395421,27173,9740,0.0962218,0.0013586499999999999
previous_nonace_ordinary,amc12a_2020_p21,0,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_ordinary__proof__amc12a_2020_p21__seed0,validation__nonace_ordinary__proof__amc12a_2020_p21__seed0,False,17,False,"{'cache.yaml': 'e7bb5a49d5eddd940fb412438e3ca2e52896da2cf240c5680aa73b90e272880c', 'result.yaml': 'a93d1561d0fa6e089ece54bbdc274d5f0eef2cc5287d5acca2e69d5f80d820d9'}",0.0388038,0.04288955,183516,101750,81715,17013,0.0571188,0.00408575
previous_ace_historical,amc12a_2020_p21,0,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_historical__proof__amc12a_2020_p21__seed0,validation__ace_historical__proof__amc12a_2020_p21__seed0,False,54,False,"{'cache.yaml': '2499eb5c795c3e55e26d3b59299e96a14b484ed4a9bc3c99066d643bd4aeaa79', 'result.yaml': 'c281141db4c6e9c0888023cd7b96524c0576a85bbd25670a541fb4854e9d3e7d'}",0.0557669,0.05976855,1116010,1035815,80033,15843,0.2422136,0.00400165
previous_ace_selected,amc12a_2020_p21,0,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_selected__proof__amc12a_2020_p21__seed0,validation__ace_selected__proof__amc12a_2020_p21__seed0,False,24,False,"{'cache.yaml': '3c78e89b81bf6552a6510088aac4da4cfcb444a8714f1605b6d06a250d3071ee', 'result.yaml': '355dfdbf3e21a17c08b6a4b383e1df27e3f6933231618f6f00c661cca5d8a4a9'}",0.053058759999999996,0.058809759999999996,498350,383258,115020,18646,0.12204519999999999,0.005750999999999999
previous_nonace_matched,amc12a_2020_p21,0,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_matched__proof__amc12a_2020_p21__seed0,validation__nonace_matched__proof__amc12a_2020_p21__seed0,False,51,False,"{'cache.yaml': 'a717877f4711f2f897947981bafaf9c16c77b96af417f2482685eb439b8c64e5', 'result.yaml': '41cc08fc2dda8c6ce359ce9386cb3dd6f86c9790134ce8d5993706ab36be7312'}",0.05178948,0.05561898,947727,870984,76590,15851,0.2085666,0.0038295
previous_ace_historical,amc12a_2019_p21,0,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_historical__proof__amc12a_2019_p21__seed0,validation__ace_historical__proof__amc12a_2019_p21__seed0,False,26,False,"{'cache.yaml': '8fe0251fa6f6eeadd1272f9450efa3aa0ab460b4779c22cd5e333666f27c37ae', 'result.yaml': '6d97480267ca1cff1a4211469c5ddc291091a0552176fa41fccd16cc3911e0d8'}",0.0340322,0.0387103,482770,389130,93562,6268,0.10407559999999999,0.0046781
previous_ace_selected,amc12a_2019_p21,0,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_selected__proof__amc12a_2019_p21__seed0,validation__ace_selected__proof__amc12a_2019_p21__seed0,False,29,False,"{'cache.yaml': '9bde2be6461649c60419769ce2d6466bd9a6e176345116ebf8f4bc7dbeff61cc', 'result.yaml': 'fc860ec1b49ff3c658b2f8bd867c20a43230383a025f3a513b97c1ec12ca3435'}",0.06690108,0.07811988,637947,413484,224376,11449,0.1413282,0.0112188
previous_nonace_matched,amc12a_2019_p21,0,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_matched__proof__amc12a_2019_p21__seed0,validation__nonace_matched__proof__amc12a_2019_p21__seed0,False,43,False,"{'cache.yaml': 'f6de4d879652123586dc0486512fe235b803d1aa39594c68b6aa6bd83955b474', 'result.yaml': 'd3497822bdc96cc3bb778909f4e7ad39bd022783e428fa284dc64c66964dcdbd'}",0.06855056,0.08023105999999999,779737,545998,233610,9069,0.16683019999999998,0.0116805
previous_nonace_ordinary,amc12a_2019_p21,0,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_ordinary__proof__amc12a_2019_p21__seed0,validation__nonace_ordinary__proof__amc12a_2019_p21__seed0,False,40,False,"{'cache.yaml': '45d1e513d2d702c8cbe5e13fc11bc0b1a5a6153a1a0d849a1207862ee875f614', 'result.yaml': 'b72c092d569c65f6c5a87497159bcec814702f7821dc79c8672dc95e88f27588'}",0.03655494,0.04026064,518241,444007,74114,10690,0.11647619999999999,0.0037056999999999997
previous_ace_selected,amc12b_2002_p3,0,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_selected__proof__amc12b_2002_p3__seed0,validation__ace_selected__proof__amc12b_2002_p3__seed0,True,13,False,"{'cache.yaml': '0219632f1d9642531c7c7b6382b3f9e51d82532a6cff5327cdd4acb66780c82c', 'result.yaml': 'd44e38de789de2c4ee1821a3575810611428c06cb1d0db7cc1daa8cde4e93dac'}",0.016377779999999998,0.01841593,232911,192109,40763,3646,0.0509574,0.00203815
previous_nonace_matched,amc12b_2002_p3,0,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_matched__proof__amc12b_2002_p3__seed0,validation__nonace_matched__proof__amc12b_2002_p3__seed0,True,5,False,"{'cache.yaml': 'b53d0dc5bd43633ef479660670318971bab9139a11cd8ce28fd8a000b12a4728', 'result.yaml': '6b859547f609e2c64f350193587558db02e1b6d6e381c1c0d1c8b15482a87007'}",0.00539216,0.0061235099999999995,40510,25868,14627,1622,0.0100484,0.00073135
previous_nonace_ordinary,amc12b_2002_p3,0,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_ordinary__proof__amc12b_2002_p3__seed0,validation__nonace_ordinary__proof__amc12b_2002_p3__seed0,True,10,False,"{'cache.yaml': 'cc37a015ead844321c9f6c4bbfa6153f76f4db1e5843f2051f4ed4bd59dcbd8c', 'result.yaml': '6046a9852f2d06be158e11942168a0caeb693114ecffa61b15d953626394d0da'}",0.007436419999999999,0.00818962,61495,46401,15064,2908,0.0157886,0.0007532
previous_ace_historical,amc12b_2002_p3,0,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_historical__proof__amc12b_2002_p3__seed0,validation__ace_historical__proof__amc12b_2002_p3__seed0,True,7,False,"{'cache.yaml': '3a32424fdb22ef69a87007ad744bc49f1305e64ef2ca3df152c151ba03f3160e', 'result.yaml': 'b74b1687e89860d447538d47bb367e4db70626046b476813c131c8e7807e8639'}",0.0082872,0.009262399999999999,76875,57350,19504,2696,0.0186102,0.0009751999999999999
previous_nonace_matched,mathd_algebra_214,0,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_matched__proof__mathd_algebra_214__seed0,validation__nonace_matched__proof__mathd_algebra_214__seed0,True,2,False,"{'cache.yaml': '0c301af5e521a8c988520752ecfb69e9cbca8182650a376d03f6cd169035ae3f', 'result.yaml': '794e6e5e236f1386ae76d1a0264e42a35ca22e0b8979c356321cd3e0fa91268d'}",0.00123088,0.0013748299999999998,8099,5214,2879,458,0.0021693999999999997,0.00014395
previous_nonace_ordinary,mathd_algebra_214,0,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_ordinary__proof__mathd_algebra_214__seed0,validation__nonace_ordinary__proof__mathd_algebra_214__seed0,True,2,False,"{'cache.yaml': '4cd04c6dba7871c049875e649fde500fb6ad644666dff557f7088a347e0f123e', 'result.yaml': 'cbc2f04efbd14bb02e3b6bf6eac4325403e2cdf11218459555b811782cd2a1b3'}",0.0018040199999999997,0.0018866199999999999,8139,6481,1652,1119,0.0029706,8.26e-05
previous_ace_historical,mathd_algebra_214,0,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_historical__proof__mathd_algebra_214__seed0,validation__ace_historical__proof__mathd_algebra_214__seed0,True,1,False,"{'cache.yaml': 'ac0abb2a75fd054f7cd7ff27acc290f221e02ec4503c10e091e141d5c354f37d', 'result.yaml': '4e91ee8a084c91cd73aab8ceb2847c41e18a99278c6afb6bfd3b2c77e84e555b'}",0.0007970399999999999,0.0008618899999999999,6072,4772,1297,368,0.001656,6.484999999999999e-05
previous_ace_selected,mathd_algebra_214,0,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_selected__proof__mathd_algebra_214__seed0,validation__ace_selected__proof__mathd_algebra_214__seed0,True,1,False,"{'cache.yaml': '629d60d24b00fc7677ccd17773571440151ba82a07f3c2da9f3643fe47ef7d2e', 'result.yaml': 'ba9b7de887d70c803cb0685d1d92c637bd3f8b8be94c48141a8cd74fc0286572'}",0.0008010199999999999,0.0008658699999999999,11791,10491,1297,276,0.0026893999999999998,6.484999999999999e-05
previous_nonace_ordinary,amc12a_2016_p3,0,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_ordinary__proof__amc12a_2016_p3__seed0,validation__nonace_ordinary__proof__amc12a_2016_p3__seed0,True,10,False,"{'cache.yaml': 'eb7b9bbbd667216a2b817b5f0b7747dec5d3b7e69ed2047050b8e78389d3c7a9', 'result.yaml': '7497fa106069859879e36a748cf4ac9f24ecf3a0c0f38f5e3816ca50791e6c27'}",0.02497214,0.02893614,168157,88847,79280,6111,0.0409646,0.003964
previous_ace_historical,amc12a_2016_p3,0,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_historical__proof__amc12a_2016_p3__seed0,validation__ace_historical__proof__amc12a_2016_p3__seed0,True,13,False,"{'cache.yaml': '730e4cba7082db93fdd10c053b627f3ba4343a4f9c69cc381006a0c5685a1958', 'result.yaml': 'fcb8946dd09c6718eb51ad03cbaadaa1e0d55ea021a2678813aa9697ef447f33'}",0.02896644,0.03376319,185076,89102,95935,6658,0.0450048,0.00479675
previous_ace_selected,amc12a_2016_p3,0,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_selected__proof__amc12a_2016_p3__seed0,validation__ace_selected__proof__amc12a_2016_p3__seed0,True,16,False,"{'cache.yaml': 'b12f9871927929a4895e524296141a67c4f0d1ca7ed9b2de8f6cf533d09f6b7d', 'result.yaml': '72bd17d58cecc5e13c3a53621caf00c21ca52435cac9fd74007a1386fa6c0f3c'}",0.02955006,0.033775809999999996,352236,267673,84515,6070,0.0777312,0.0042257499999999995
previous_nonace_matched,amc12a_2016_p3,0,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_matched__proof__amc12a_2016_p3__seed0,validation__nonace_matched__proof__amc12a_2016_p3__seed0,True,7,False,"{'cache.yaml': '44add30ed5afec7d09b894539e574224e107f72531ac5dd969e4c25b5436c9db', 'result.yaml': '65aeb570533c705729ce3870f1c8b9243ff0db564d61d87a51759ab9c519f2a3'}",0.00830216,0.00920126,43561,25558,17982,3492,0.0129026,0.0008991
previous_ace_historical,algebra_others_exirrpowirrrat,0,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_historical__proof__algebra_others_exirrpowirrrat__seed0,validation__ace_historical__proof__algebra_others_exirrpowirrrat__seed0,False,62,False,"{'cache.yaml': 'bc82aa8c6025f5d117f981a64a8317b9f0659bffb45ad53672f1916c37ca2191', 'result.yaml': '54a4fd906b983a83e5a1a52a18b29f876c6e43c43061de1f6127ad80a3351980'}",0.06253206,0.06741691,1164336,1066453,97697,18022,0.2544936,0.00488485
previous_ace_selected,algebra_others_exirrpowirrrat,0,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_selected__proof__algebra_others_exirrpowirrrat__seed0,validation__ace_selected__proof__algebra_others_exirrpowirrrat__seed0,False,39,False,"{'cache.yaml': '7cba420b2d405a0275d809f5a0a6aee1098459143cbceadbdaaeb605b84ceaeb', 'result.yaml': 'd13c7b9272db6bf41f722e52f8b285a27733b1d6cb501376f4f8549425a2fdd5'}",0.06414702,0.07141277,969723,824291,145315,15479,0.2125194,0.00726575
previous_nonace_matched,algebra_others_exirrpowirrrat,0,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_matched__proof__algebra_others_exirrpowirrrat__seed0,validation__nonace_matched__proof__algebra_others_exirrpowirrrat__seed0,False,30,False,"{'cache.yaml': 'd63a7edf6e2b79fcf6adc99d91ad75ebb6e3a0b12f3a4841b1c5f66a35c644bb', 'result.yaml': '8158a2b521a0c86eb50f5cac02d82c31b5f68ad4c46826489fa840c0044544aa'}",0.06650302,0.07589067,605024,417181,187753,17159,0.1415956,0.009387649999999999
previous_nonace_ordinary,algebra_others_exirrpowirrrat,0,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_ordinary__proof__algebra_others_exirrpowirrrat__seed0,validation__nonace_ordinary__proof__algebra_others_exirrpowirrrat__seed0,False,21,False,"{'cache.yaml': '8d437ff443fb22fdf80bd977c134ad5fe0de289193d21a4d37417bdf76a63302', 'result.yaml': 'cc4187e2b31b54c4a900d7d5495f473ef9c88b61323eec58e9597b905c05f921'}",0.03800324,0.042098039999999996,213211,131252,81896,15822,0.0616286,0.0040948
previous_ace_selected,induction_prod1p1onk3le3m1onn,0,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_selected__proof__induction_prod1p1onk3le3m1onn__seed0,validation__ace_selected__proof__induction_prod1p1onk3le3m1onn__seed0,False,19,False,"{'cache.yaml': '87c31f894193d3ec2602a98170bb2ab5e72750198bf8456c56b7662c27b3bc8e', 'result.yaml': '5bcd2cb9cccad73c8e48e6bcc823b5850199c4afca128c3fa0f668005138af9d'}",0.06534318,0.07531228,448488,249049,199382,17062,0.11017199999999999,0.0099691
previous_nonace_matched,induction_prod1p1onk3le3m1onn,0,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_matched__proof__induction_prod1p1onk3le3m1onn__seed0,validation__nonace_matched__proof__induction_prod1p1onk3le3m1onn__seed0,False,35,False,"{'cache.yaml': '837c3715ade9d345fffca8058309b6a4a6dca48853a971bc77aa0435d1fa8943', 'result.yaml': 'ea6e7ad9b8c5ad1654f7ee63db517f57bdfdbf53d3f57fb99a56a1143f321993'}",0.06857242,0.08050286999999999,519275,280561,238609,12682,0.1190734,0.011930449999999999
previous_nonace_ordinary,induction_prod1p1onk3le3m1onn,0,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_ordinary__proof__induction_prod1p1onk3le3m1onn__seed0,validation__nonace_ordinary__proof__induction_prod1p1onk3le3m1onn__seed0,False,27,False,"{'cache.yaml': 'e3e9ff26eb21d595704c5e894c4c15d5fa5f97dd32750eb9acdd3b576e4d292c', 'result.yaml': 'bca779cbe4221b7d5680a2b38803f1d0b82acca6b806523330884dd52b1c12a4'}",0.04253756,0.04833696,374077,258008,115988,11803,0.088979,0.0057994
previous_ace_historical,induction_prod1p1onk3le3m1onn,0,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_historical__proof__induction_prod1p1onk3le3m1onn__seed0,validation__ace_historical__proof__induction_prod1p1onk3le3m1onn__seed0,False,26,False,"{'cache.yaml': '642c06131b095941754def775a5d010018ec53c996bbe82cc827e51316392c57', 'result.yaml': 'cc798e2f91e25544a343dca8e48f181b6436d3e5569f4a4e6a72e35cb022236d'}",0.06766589999999999,0.0788681,505497,281375,224044,14345,0.1183134,0.011202199999999999
previous_nonace_matched,amc12a_2008_p4,0,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_matched__proof__amc12a_2008_p4__seed0,validation__nonace_matched__proof__amc12a_2008_p4__seed0,True,23,False,"{'cache.yaml': '6780a3014efe736f5b7857e3e74c843fc80c2015b608de719e77023913490110', 'result.yaml': '0b2124caab00cdb418773d7bdd4a9df00f8f51e580b15fc762ec9fc637973039'}",0.05152974,0.059731089999999994,290883,126787,164027,13479,0.0743514,0.00820135
previous_nonace_ordinary,amc12a_2008_p4,0,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_ordinary__proof__amc12a_2008_p4__seed0,validation__nonace_ordinary__proof__amc12a_2008_p4__seed0,True,6,False,"{'cache.yaml': '182dc290f2991a2bdd4c6cba703c2978942dcbabafaa3e12e1b947b486cb7256', 'result.yaml': '8027341b70501f8b2a4852ef17a8fffc7dec02d4f31b01b372e45270541bd403'}",0.00933694,0.010179939999999998,39065,22187,16860,4598,0.013330599999999998,0.000843
previous_ace_historical,amc12a_2008_p4,0,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_historical__proof__amc12a_2008_p4__seed0,validation__ace_historical__proof__amc12a_2008_p4__seed0,True,14,False,"{'cache.yaml': '01640f75fbeb746185dca9e4f8db5738f7b0029803410834f9c23ed5a6686926', 'result.yaml': '7df0713ccbb10ffe22b0ad02272e6918830dd04cb22aec2733e892a13f73a50b'}",0.022139719999999998,0.02443117,140647,94776,45829,9225,0.039199399999999995,0.00229145
previous_ace_selected,amc12a_2008_p4,0,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_selected__proof__amc12a_2008_p4__seed0,validation__ace_selected__proof__amc12a_2008_p4__seed0,True,19,False,"{'cache.yaml': '05becd4c2bfea369f985d6b3e04c901099f4f68cd815515f148cb3b2e2874318', 'result.yaml': '4a187fe277dfd44406a1afe19b0b29247bfbd96700e8ad24a3dddc17dc092d99'}",0.04901618,0.05653958,373804,223279,150468,12038,0.08920639999999999,0.0075233999999999995
previous_nonace_ordinary,imo_1960_p2,0,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_ordinary__proof__imo_1960_p2__seed0,validation__nonace_ordinary__proof__imo_1960_p2__seed0,True,20,False,"{'cache.yaml': '56472942caa2f99b8e270e941d213a74b453cf54429bafbebc7678fed5eebd34', 'result.yaml': 'a3f28d9bc56ba9445fe1f78d161aed39a0dfdb7d3b49e1e6b1a384395b8bf4da'}",0.038328959999999995,0.04424391,231297,112938,118299,10332,0.058657799999999996,0.0059149499999999995
previous_ace_historical,imo_1960_p2,0,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_historical__proof__imo_1960_p2__seed0,validation__ace_historical__proof__imo_1960_p2__seed0,True,8,False,"{'cache.yaml': 'd33fa3045f1c74ab02171498be4143b40adde174ee2777a1369cdd365f047763', 'result.yaml': '8d8b485cb05c25c52012d2392e6a95369a7f9db7b80d125b1dc852cdf78e7ccd'}",0.00894642,0.009858519999999999,62487,44221,18242,3674,0.0169062,0.0009121
previous_ace_selected,imo_1960_p2,0,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_selected__proof__imo_1960_p2__seed0,validation__ace_selected__proof__imo_1960_p2__seed0,True,16,False,"{'cache.yaml': '9d608260a1014cee5066b2485818b2d69299aa421681d7922f8fc10e8ac7e95f', 'result.yaml': '2ddbb14d96eadeb4ac8d79dd07bf21af3acbddc811ad03ab9943d4c5fa5dff3b'}",0.03813,0.0432535,295878,193360,102470,11466,0.0729348,0.0051235
previous_nonace_matched,imo_1960_p2,0,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_matched__proof__imo_1960_p2__seed0,validation__nonace_matched__proof__imo_1960_p2__seed0,True,6,False,"{'cache.yaml': '93f541d3ad7feef1ebc093552cf0edc1cd003bd463edf924cce0b7ec208f6497', 'result.yaml': 'a2c67088ec1c7feac3b1b16ae2ded0cd7031238ac32614286c3b6797ba17f3fd'}",0.0051151799999999996,0.00566958,30945,19839,11088,2081,0.0086862,0.0005543999999999999
previous_nonace_ordinary,mathd_algebra_282,1,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_ordinary__proof__mathd_algebra_282__seed1,validation__nonace_ordinary__proof__mathd_algebra_282__seed1,False,27,False,"{'cache.yaml': '63cf5b796e0045072f4c73fb54d5a28c809428bb8ce4fa25aed0e748e4905148', 'result.yaml': 'a869093e383370a62206d88986562b5d0240a38fa28b158ea3056fb5dab0fe67'}",0.03711302,0.04182392,474820,380521,94218,8869,0.1056068,0.0047109
previous_nonace_matched,mathd_algebra_282,1,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_matched__proof__mathd_algebra_282__seed1,validation__nonace_matched__proof__mathd_algebra_282__seed1,False,32,False,"{'cache.yaml': 'e021c37ada451abf84f059bd691958edd04dcd1232f593d5205cf1ca06df24cc', 'result.yaml': 'de77f54f8244c2a766e048a600b22859f5d86a58f54bcd8aa58e91792a1987e2'}",0.06287968,0.07297142999999999,590285,388354,201835,12272,0.1327834,0.01009175
previous_ace_selected,mathd_algebra_282,1,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_selected__proof__mathd_algebra_282__seed1,validation__ace_selected__proof__mathd_algebra_282__seed1,False,58,False,"{'cache.yaml': 'b673e30c378e490ae4bd4316d45a0cd8718d2fb6f10cfa56be5f4fa00969f59d', 'result.yaml': '32ba354676aedde48e1200de3cb5a6dd3f381176870723e4cb868d81ea0b0d08'}",0.04915388,0.05195688,1566688,1510454,56060,6415,0.3210356,0.002803
previous_ace_historical,mathd_algebra_282,1,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_historical__proof__mathd_algebra_282__seed1,validation__ace_historical__proof__mathd_algebra_282__seed1,False,52,False,"{'cache.yaml': 'decb5d2625a577f63cd2f7ef61c5d640777f6281d7e6cd958229b5fb7336b956', 'result.yaml': 'db40e9636f66049de639464c83420849e8152ca5614bb7d8e71b2241d9759bfb'}",0.048698860000000004,0.05173971,1316666,1255693,60817,9492,0.2747236,0.00304085
