receipt,cell,model,created_utc,input,cached,output,reasoning,provider_status,input_bound,charged,repriced,uncached_cost
6fc7777c014644b899fb083879454f0e,validation__agentic__proof__mathd_numbertheory_37__seed0,gpt-5.6-luna,2026-09-17T11:00:01.897803+00:00,4770,4471,97,17,completed,55938,0.00026562,0.00026562,0.0010704
81da5b591b4d4db586066770f7830691,validation__agentic__proof__algebra_others_exirrpowirrrat__seed0,gpt-5.6-luna,2026-09-17T11:00:02.200615+00:00,20491,2607,242,215,completed,111143,0.0039193399999999995,0.0039193399999999995,0.0043885999999999994
caadbdd520f04c8e8a7248004607c643,validation__agentic__proof__amc12a_2008_p4__seed0,gpt-5.6-luna,2026-09-17T11:00:02.878392+00:00,17017,16696,70,11,completed,142252,0.00048212,0.00048212,0.0034874
f777061c54c4422fb0a899c5187ed3fa,validation__agentic__proof__mathd_numbertheory_405__seed1,gpt-5.6-luna,2026-09-17T11:00:03.220136+00:00,24598,2607,1657,228,completed,113300,0.00643874,0.00643874,0.006907999999999999
a846229dac844590ad3bd2ad9dc54c2a,validation__ace_selected__proof__imo_1984_p6__seed1,gpt-5.6-luna,2026-09-17T11:00:03.952616+00:00,14787,4873,1441,1327,completed,83817,0.0038094599999999998,0.0038094599999999998,0.0046866
595dd0f8b2df4482b469c99b3f324f77,validation__agentic__proof__imo_1984_p6__seed0,gpt-5.6-luna,2026-09-17T11:00:04.005321+00:00,6815,2607,261,235,completed,58193,0.0012069399999999999,0.0012069399999999999,0.0016761999999999999
ac071f393da543a2bef6f504849a135e,validation__agentic__proof__mathd_numbertheory_37__seed0,gpt-5.6-luna,2026-09-17T11:00:04.104317+00:00,6244,4767,774,669,completed,61972,0.00131954,0.00131954,0.0021776
61b024331e1c42d5b8fff2a7e1ca5702,validation__ace_selected__proof__imo_1964_p2__seed0,gpt-5.6-luna,2026-09-17T11:00:05.277189+00:00,19777,4873,893,188,completed,101000,0.00414986,0.00414986,0.005026999999999999
66f99145e80842ed8e630d69aeb8721f,validation__agentic__proof__amc12b_2002_p3__seed1,gpt-5.6-luna,2026-09-17T11:00:05.548447+00:00,8752,2607,533,348,completed,60961,0.0019207399999999998,0.0019207399999999998,0.0023899999999999998
9abc904c95794beb9efdc03b7e311152,validation__agentic__proof__amc12a_2008_p4__seed0,gpt-5.6-luna,2026-09-17T11:00:05.858009+00:00,17286,17014,65,6,completed,144649,0.00047268,0.00047268,0.0035351999999999996
97741b210056470e81a087336ed61a20,validation__agentic__proof__imo_1964_p2__seed0,gpt-5.6-luna,2026-09-17T11:00:06.787808+00:00,17842,16314,573,138,completed,93903,0.00131948,0.00131948,0.004255999999999999
d2ecda380b7940a8975af1f8cde3ca66,validation__agentic__proof__algebra_others_exirrpowirrrat__seed0,gpt-5.6-luna,2026-09-17T11:00:07.318670+00:00,20855,20488,752,246,completed,114361,0.0013855599999999999,0.0013855599999999999,0.0050734000000000005
fc21ab27e4ae447f95ccb5649a619e36,validation__agentic__proof__amc12b_2020_p5__seed0,gpt-5.6-luna,2026-09-17T11:00:07.512098+00:00,4014,2607,64,40,completed,48199,0.00041034000000000003,0.00041034000000000003,0.0008796
b2d074fa448c4e35a3b07a5561ab5950,validation__agentic__proof__amc12a_2008_p4__seed0,gpt-5.6-luna,2026-09-17T11:00:08.995744+00:00,17550,17283,76,17,completed,146997,0.00049026,0.00049026,0.0036011999999999997
5c199cd963ef4fd4a3de8b1dd823d321,validation__agentic__proof__imo_1984_p6__seed0,gpt-5.6-luna,2026-09-17T11:00:09.016092+00:00,7300,6812,121,20,completed,61900,0.00037904000000000003,0.00037904000000000003,0.0016052
e77afbb5683f4c45bceda5717e314efb,validation__agentic__proof__amc12b_2020_p5__seed0,gpt-5.6-luna,2026-09-17T11:00:10.075787+00:00,4211,4011,63,31,completed,50309,0.00019581999999999998,0.00019581999999999998,0.0009178
0d9e5bfed53f44e39afd3dc689ecc1a0,validation__agentic__proof__mathd_numbertheory_303__seed0,gpt-5.6-luna,2026-09-17T11:00:10.347959+00:00,3899,2607,637,545,completed,48000,0.00107494,0.00107494,0.0015442
fb744f3ce817404e844a6f92f1800611,validation__ace_selected__proof__mathd_numbertheory_37__seed0,gpt-5.6-luna,2026-09-17T11:00:10.483422+00:00,13492,4873,181,64,completed,87310,0.0020384599999999998,0.0020384599999999998,0.0029155999999999995
26838489a46b44bca24d63c279035897,validation__ace_selected__proof__amc12_2001_p21__seed0,gpt-5.6-luna,2026-09-17T11:00:10.922835+00:00,7072,4873,600,516,completed,59792,0.0012572599999999998,0.0012572599999999998,0.0021344
ba9f6e76bd424b1ab01979379aff81db,validation__agentic__proof__amc12a_2008_p4__seed0,gpt-5.6-luna,2026-09-17T11:00:11.879418+00:00,17825,17547,66,7,completed,149420,0.00048574,0.00048574,0.0036442000000000002
de60e6efc4764415afab4fe2dc945611,validation__agentic__proof__amc12_2001_p21__seed1,gpt-5.6-luna,2026-09-17T11:00:12.327511+00:00,6548,2607,1054,921,completed,60307,0.00210514,0.00210514,0.0025744
5bd1dc37e94e4b5f86b3d6be3d58dac7,validation__agentic__proof__imo_1964_p2__seed0,gpt-5.6-luna,2026-09-17T11:00:12.664531+00:00,19375,17839,1027,456,completed,99944,0.00189638,0.00189638,0.0051074
58c376a670f44ee39d8cda213a595338,validation__ace_selected__proof__imo_1964_p2__seed0,gpt-5.6-luna,2026-09-17T11:00:12.734707+00:00,21884,4873,276,246,completed,106877,0.0038308599999999997,0.0038308599999999997,0.004708
1bf555c3bb934b239c6bbc6aff51b10e,validation__agentic__proof__aime_1991_p6__seed0,gpt-5.6-luna,2026-09-17T11:00:13.248910+00:00,9042,2607,640,516,completed,68116,0.00210714,0.00210714,0.0025764
56455067b4534fea8e9a751c8c2721f8,validation__agentic__proof__mathd_numbertheory_43__seed1,gpt-5.6-luna,2026-09-17T11:00:13.754220+00:00,12916,2607,686,440,completed,81481,0.00293714,0.00293714,0.0034064
3846a41c55b045bba3bdaab751c655f8,validation__agentic__proof__aime_1991_p9__seed1,gpt-5.6-luna,2026-09-17T11:00:14.012114+00:00,11033,7660,1473,1111,completed,83374,0.0025954,0.0025954,0.0039742
561ca8ec35ac485fbb0610522722e533,validation__agentic__proof__mathd_algebra_234__seed1,gpt-5.6-luna,2026-09-17T11:00:14.126034+00:00,3766,3763,97,70,completed,47586,0.00019226,0.00019226,0.0008696
0a97f02461904420b8e9a169158dc83f,validation__ace_selected__proof__mathd_numbertheory_461__seed1,gpt-5.6-luna,2026-09-17T11:00:14.935551+00:00,6098,6095,256,183,completed,56496,0.0004297,0.0004297,0.0015268
9b5918701d7b44429b454812a3427dbd,validation__agentic__proof__amc12a_2008_p4__seed0,gpt-5.6-luna,2026-09-17T11:00:15.487122+00:00,18090,17822,68,9,completed,151769,0.00049164,0.00049164,0.0036995999999999995
e76e25c60597472c8ef66bb8728a8df3,validation__agentic__proof__algebra_others_exirrpowirrrat__seed0,gpt-5.6-luna,2026-09-17T11:00:16.112046+00:00,21419,2607,547,425,completed,114989,0.00447094,0.00447094,0.0049402
f7050d9a407b4afea438d3a1495c5262,validation__ace_selected__proof__imo_1964_p2__seed0,gpt-5.6-luna,2026-09-17T11:00:17.426535+00:00,25521,21881,933,143,completed,117224,0.00228522,0.00228522,0.0062238
27614c2ddcdb42c3bc3053c20c691f8b,validation__agentic__proof__amc12a_2008_p4__seed0,gpt-5.6-luna,2026-09-17T11:00:18.184614+00:00,18357,18087,144,59,completed,154140,0.00058854,0.00058854,0.0038442
b56b2e17d0b64c85af56297b21d3148e,validation__agentic__proof__amc12a_2020_p21__seed1,gpt-5.6-luna,2026-09-17T11:00:18.893353+00:00,4311,4308,863,838,completed,49243,0.00112236,0.00112236,0.0018977999999999998
311934e49bb5467883936947f9ce5d22,validation__ace_selected__proof__amc12b_2003_p6__seed0,gpt-5.6-luna,2026-09-17T11:00:19.926118+00:00,6303,6300,225,112,completed,56998,0.0003966,0.0003966,0.0015306
154b18c3f9e247619458e31bac1088db,validation__agentic__proof__mathd_numbertheory_303__seed0,gpt-5.6-luna,2026-09-17T11:00:20.479781+00:00,4655,3896,1574,1473,completed,55432,0.00211852,0.00211852,0.0028198
4f2b3503106d47d890435fc85477290e,validation__ace_selected__proof__mathd_numbertheory_303__seed0,gpt-5.6-luna,2026-09-17T11:00:20.501654+00:00,20521,4873,480,372,completed,113854,0.00380306,0.00380306,0.0046802
82a8272c2bd54b15a1524ffe6c9f250e,validation__ace_selected__proof__imo_1984_p6__seed1,gpt-5.6-luna,2026-09-17T11:00:20.687686+00:00,15479,4873,603,508,completed,86984,0.00294226,0.00294226,0.0038193999999999997
4bd44315488446b6a7240e9470d78565,validation__agentic__proof__mathd_numbertheory_37__seed1,gpt-5.6-luna,2026-09-17T11:00:21.055527+00:00,15224,2607,289,153,completed,89339,0.00292234,0.00292234,0.0033916
94359f053a5c41469434691a04c5e75f,validation__agentic__proof__aime_1991_p6__seed0,gpt-5.6-luna,2026-09-17T11:00:21.597361+00:00,10748,9039,1593,1433,completed,75489,0.0024341799999999998,0.0024341799999999998,0.004061199999999999
32287a5bcae84aa88cb461537faf4c9c,validation__agentic__proof__amc12a_2008_p4__seed0,gpt-5.6-luna,2026-09-17T11:00:21.644555+00:00,19635,18354,65,6,completed,159674,0.0007012799999999999,0.0007012799999999999,0.004005
03458c6846d24a4989edc128c233643e,validation__agentic__proof__imo_1964_p2__seed0,gpt-5.6-luna,2026-09-17T11:00:22.918051+00:00,21486,19372,1492,308,completed,108304,0.00260064,0.00260064,0.0060876
dd9d93d473f64758a37eea3b14ac0724,validation__agentic__proof__mathd_algebra_421__seed1,gpt-5.6-luna,2026-09-17T11:00:22.952423+00:00,4071,4068,346,319,completed,48232,0.00049716,0.00049716,0.0012293999999999999
0974eca3179942ec99e7f53ff58789e5,validation__agentic__proof__mathd_numbertheory_405__seed0,gpt-5.6-luna,2026-09-17T11:00:24.262187+00:00,22833,2607,263,154,completed,111127,0.00441294,0.00441294,0.0048822
76a62d7bf52949ce9d7c505e0287e3a4,validation__agentic__proof__amc12a_2008_p4__seed0,gpt-5.6-luna,2026-09-17T11:00:24.383192+00:00,19899,19632,72,13,completed,162022,0.00053244,0.00053244,0.0040662
ac4cc28989224eabad6f2079bd374b00,validation__ace_selected__proof__amc12b_2003_p6__seed0,gpt-5.6-luna,2026-09-17T11:00:26.300533+00:00,6566,6300,117,18,completed,59760,0.00031959999999999996,0.00031959999999999996,0.0014536
d977529edcca475daf83dcea92264b64,validation__ace_selected__proof__amc12_2001_p21__seed0,gpt-5.6-luna,2026-09-17T11:00:26.557591+00:00,9731,4873,1167,1034,completed,67590,0.0024694599999999997,0.0024694599999999997,0.0033466
fef42e11e5584055bba63aed6326e2b9,validation__ace_selected__proof__amc12b_2002_p3__seed0,gpt-5.6-luna,2026-09-17T11:00:27.099515+00:00,6198,6195,177,53,completed,56801,0.0003369,0.0003369,0.001452
7996472948724472876a90660dc1389f,validation__agentic__proof__amc12a_2008_p4__seed0,gpt-5.6-luna,2026-09-17T11:00:27.550764+00:00,20170,19896,73,15,completed,164422,0.00054032,0.00054032,0.0041216
011fdd9a0b674c2594ade1ca4c665420,validation__ace_selected__proof__imo_1984_p6__seed1,gpt-5.6-luna,2026-09-17T11:00:27.891606+00:00,17169,15476,684,516,completed,93581,0.00146892,0.00146892,0.0042546
c4885b1b5b364026a180ecbe314b1118,validation__agentic__proof__mathd_algebra_251__seed1,gpt-5.6-luna,2026-09-17T11:00:28.103849+00:00,3771,3768,240,207,completed,47608,0.00036396,0.00036396,0.0010422
3c0b20a02d9f469f94654a78276ab581,validation__agentic__proof__mathd_algebra_393__seed0,gpt-5.6-luna,2026-09-17T11:00:28.337655+00:00,3981,3978,1184,993,completed,48111,0.0015009599999999998,0.0015009599999999998,0.002217
b4dc61dc35984161a258a6b3eb1897ec,validation__agentic__proof__mathd_algebra_421__seed1,gpt-5.6-luna,2026-09-17T11:00:28.745176+00:00,4463,4068,50,10,completed,51846,0.00022036,0.00022036,0.0009526000000000001
773a0abdfd2641938cb218e5f2b648cd,validation__ace_selected__proof__mathd_numbertheory_303__seed0,gpt-5.6-luna,2026-09-17T11:00:28.928993+00:00,21946,20518,1905,852,completed,120301,0.0029819599999999996,0.0029819599999999996,0.0066752
a8f28e2daf3043429f1c31a65c306f40,validation__agentic__proof__amc12_2001_p21__seed0,gpt-5.6-luna,2026-09-17T11:00:28.961734+00:00,8320,2607,239,183,completed,67207,0.00148154,0.00148154,0.0019508
694670ec92bc4c5ea72650889c221a12,validation__agentic__proof__mathd_numbertheory_405__seed0,gpt-5.6-luna,2026-09-17T11:00:29.306664+00:00,26590,22830,1976,516,completed,121106,0.0035798,0.0035798,0.0076892
46f68f41cd38471aa6087043b0e4d2ce,validation__agentic__proof__amc12_2001_p21__seed1,gpt-5.6-luna,2026-09-17T11:00:29.500739+00:00,7127,2607,903,769,completed,63053,0.00203974,0.00203974,0.002509
0eb3c691992e4b1aa7054dd4558007a1,validation__ace_selected__proof__amc12b_2003_p6__seed0,gpt-5.6-luna,2026-09-17T11:00:29.886475+00:00,7055,6563,1109,1023,completed,62713,0.00156046,0.00156046,0.0027418
113edbc028294e22b37a49110d150a45,validation__agentic__proof__amc12a_2008_p4__seed0,gpt-5.6-luna,2026-09-17T11:00:30.129995+00:00,20379,20167,139,20,completed,166703,0.00061254,0.00061254,0.0042426
f6a02a7045f24051845013f9a8acc738,validation__agentic__proof__amc12a_2020_p21__seed1,gpt-5.6-luna,2026-09-17T11:00:30.538014+00:00,6363,4308,560,445,completed,61313,0.0011691599999999998,0.0011691599999999998,0.0019445999999999999
be6b13d02315468b8dc0121f6ce55f6d,validation__agentic__proof__aime_1991_p9__seed1,gpt-5.6-luna,2026-09-17T11:00:31.551709+00:00,11770,2607,1160,874,completed,80335,0.00327674,0.00327674,0.0037459999999999998
8843b59bc4044a7c836102bbd677687f,validation__agentic__proof__mathd_algebra_421__seed1,gpt-5.6-luna,2026-09-17T11:00:31.762541+00:00,4553,4460,60,31,completed,53575,0.00017979999999999998,0.00017979999999999998,0.0009826
5b9d2d02912242c78397822bc8714aab,validation__agentic__proof__mathd_algebra_421__seed1,gpt-5.6-luna,2026-09-17T11:00:33.384607+00:00,5177,4550,368,227,completed,56471,0.000658,0.000658,0.001477
e4af9969be3d45c0a2f02c7d90a16032,validation__ace_selected__proof__amc12b_2002_p3__seed0,gpt-5.6-luna,2026-09-17T11:00:33.485684+00:00,6629,6195,113,17,completed,59931,0.0003463,0.0003463,0.0014614
566bc9062793475fb37064d655112a96,validation__agentic__proof__amc12a_2008_p4__seed0,gpt-5.6-luna,2026-09-17T11:00:33.499657+00:00,20711,20376,124,65,completed,170633,0.00062332,0.00062332,0.004291
3a652c09576342319056d937960fbdcf,validation__ace_selected__proof__imo_1984_p6__seed1,gpt-5.6-luna,2026-09-17T11:00:36.083647+00:00,17126,4873,209,80,completed,92197,0.00279886,0.00279886,0.0036759999999999996
ded501c8e67546eab2f0ab375a3e46d3,validation__agentic__proof__mathd_numbertheory_43__seed0,gpt-5.6-luna,2026-09-17T11:00:36.223118+00:00,8167,2607,552,526,completed,63579,0.0018265399999999998,0.0018265399999999998,0.0022957999999999998
336dc2871a89479498e9428f141b1850,validation__agentic__proof__amc12a_2008_p4__seed0,gpt-5.6-luna,2026-09-17T11:00:36.612156+00:00,21034,20708,68,9,completed,173425,0.00056096,0.00056096,0.0042884
cad25e5c719145f9b2d891544646c1b3,validation__agentic__proof__mathd_numbertheory_303__seed1,gpt-5.6-luna,2026-09-17T11:00:37.150227+00:00,3899,3896,127,100,completed,48000,0.00023092,0.00023092,0.0009322
07869d14083a48619d13bd23da491564,validation__ace_selected__proof__amc12b_2002_p3__seed0,gpt-5.6-luna,2026-09-17T11:00:37.817929+00:00,7960,6626,308,197,completed,65178,0.00076892,0.00076892,0.0019616
9e8dbf239b92400db37789c4f706b534,validation__agentic__proof__mathd_numbertheory_37__seed0,gpt-5.6-luna,2026-09-17T11:00:37.951849+00:00,6513,2607,258,152,completed,58085,0.00114294,0.00114294,0.0016121999999999998
d1a3c7c57ec246b09104341cee157dce,validation__agentic__proof__amc12a_2020_p21__seed1,gpt-5.6-luna,2026-09-17T11:00:39.254027+00:00,7813,6360,853,729,completed,68511,0.0014413999999999998,0.0014413999999999998,0.0025862
9e0cb5b873e544bcb7a3adf047f866cd,validation__agentic__proof__mathd_numbertheory_303__seed1,gpt-5.6-luna,2026-09-17T11:00:40.642937+00:00,4072,3896,117,16,completed,50353,0.00025352,0.00025352,0.0009548
1cb6372c02b94277a76a22df8936aaac,validation__ace_selected__proof__algebra_others_exirrpowirrrat__seed0,gpt-5.6-luna,2026-09-17T11:00:40.773460+00:00,6192,6189,480,293,completed,56967,0.00070038,0.00070038,0.0018143999999999999
0402483236734a719ee16cc72b159cc0,validation__ace_selected__proof__imo_1984_p6__seed1,gpt-5.6-luna,2026-09-17T11:00:40.877131+00:00,17630,17123,648,516,completed,95602,0.00122146,0.00122146,0.0043036
0762bd5345544862a6806d004f1be0e8,validation__agentic__proof__amc12_2001_p21__seed1,gpt-5.6-luna,2026-09-17T11:00:41.159987+00:00,8442,7124,316,189,completed,72598,0.00078528,0.00078528,0.0020675999999999997
e7af4ad3b48e497fbc80af4adb9c6633,validation__agentic__proof__mathd_numbertheory_303__seed0,gpt-5.6-luna,2026-09-17T11:00:41.212708+00:00,6586,4652,1996,1715,completed,70424,0.00287504,0.00287504,0.0037124000000000002
6f8806ee3b05468585d7a797a9e39598,validation__agentic__proof__aime_1991_p6__seed0,gpt-5.6-luna,2026-09-17T11:00:41.494552+00:00,13400,10745,390,242,completed,90316,0.0012139,0.0012139,0.003148
2bc3ad13376143bd923b0de556e87a62,validation__agentic__proof__mathd_algebra_393__seed0,gpt-5.6-luna,2026-09-17T11:00:42.496000+00:00,4575,2607,558,347,completed,51313,0.00111534,0.00111534,0.0015845999999999998
0cde8b61c0c140f38902929afdd41118,validation__agentic__proof__mathd_numbertheory_303__seed1,gpt-5.6-luna,2026-09-17T11:00:42.712593+00:00,4423,4069,148,58,completed,53266,0.00032978,0.00032978,0.0010622
cb27bfb66c064820bb2c7b15716b8020,validation__agentic__proof__imo_1984_p6__seed1,gpt-5.6-luna,2026-09-17T11:00:42.729645+00:00,4579,4576,320,235,completed,49245,0.00047612,0.00047612,0.0012997999999999998
8531b0750ed245f29301a5d5ae000530,validation__agentic__proof__mathd_numbertheory_43__seed0,gpt-5.6-luna,2026-09-17T11:00:43.588481+00:00,8764,8164,137,38,completed,69693,0.00044768,0.00044768,0.0019172
810e59c0a74142ee9e86fc172ad523eb,validation__ace_selected__proof__mathd_numbertheory_37__seed0,gpt-5.6-luna,2026-09-17T11:00:43.659989+00:00,14126,4873,245,127,completed,89743,0.0022420599999999997,0.0022420599999999997,0.0031192
14e08dca93964115a5fa440f9f2b5ff1,validation__ace_selected__proof__amc12b_2002_p3__seed0,gpt-5.6-luna,2026-09-17T11:00:43.870421+00:00,8570,7957,131,16,completed,69195,0.00043893999999999997,0.00043893999999999997,0.0018712
2301e2be6b3044fd9a8106bef5f205e6,validation__ace_selected__proof__mathd_numbertheory_303__seed1,gpt-5.6-luna,2026-09-17T11:00:44.326914+00:00,18055,16501,1038,344,completed,110357,0.0018864199999999998,0.0018864199999999998,0.004856599999999999
41496aaff9334cfdbbebdd177bd7a2aa,validation__ace_selected__proof__amc12b_2003_p6__seed0,gpt-5.6-luna,2026-09-17T11:00:44.764868+00:00,8647,7052,641,329,completed,71965,0.00122924,0.00122924,0.0024985999999999997
f0762fa1febb48eaa9f6419fdaabde5e,validation__ace_selected__proof__amc12_2001_p21__seed0,gpt-5.6-luna,2026-09-17T11:00:45.221878+00:00,8212,4873,464,375,completed,64975,0.00132206,0.00132206,0.0021992
bfedadf365de42fda11abf7dc590545e,validation__agentic__proof__mathd_numbertheory_303__seed1,gpt-5.6-luna,2026-09-17T11:00:45.546157+00:00,5596,4420,215,145,completed,58013,0.0005816,0.0005816,0.0013771999999999999
f3460126494e4651b24173effe4bb0f4,validation__agentic__proof__aime_1991_p9__seed1,gpt-5.6-luna,2026-09-17T11:00:45.572385+00:00,12819,2607,547,261,completed,84302,0.00275094,0.00275094,0.0032202
10cfab02456644a4ab9d840c8eab408d,validation__agentic__proof__aime_1991_p6__seed0,gpt-5.6-luna,2026-09-17T11:00:46.349363+00:00,13822,13397,109,19,completed,93826,0.00048374,0.00048374,0.0028951999999999997
89058aff610f4f07be5be43dfc94cefb,validation__agentic__proof__mathd_numbertheory_43__seed0,gpt-5.6-luna,2026-09-17T11:00:46.624085+00:00,9079,8761,79,48,completed,72362,0.00033361999999999997,0.00033361999999999997,0.0019106
b814cda780354f9f8b160d404987debe,validation__ace_selected__proof__mathd_algebra_327__seed1,gpt-5.6-luna,2026-09-17T11:00:47.243851+00:00,6065,6062,135,95,completed,56446,0.00028384,0.00028384,0.001375
c4d5ff3661274c11932cbd51472d9a99,validation__agentic__proof__mathd_algebra_251__seed1,gpt-5.6-luna,2026-09-17T11:00:48.238761+00:00,4065,4062,165,136,completed,48976,0.00027984,0.00027984,0.001011
7987bb00ec1c45f89242a5746e47c939,validation__agentic__proof__aime_1984_p7__seed0,gpt-5.6-luna,2026-09-17T11:00:48.435113+00:00,4110,2607,3856,3253,completed,48439,0.0049799399999999995,0.0049799399999999995,0.0054491999999999995
1c14af83b6c040e787b63c665dec853e,validation__agentic__proof__imo_1984_p6__seed1,gpt-5.6-luna,2026-09-17T11:00:48.571570+00:00,8556,4576,129,32,completed,63775,0.00104232,0.00104232,0.001866
cfb21ee5f0ad41408e0812e8936b5d0c,validation__agentic__proof__aime_1991_p6__seed0,gpt-5.6-luna,2026-09-17T11:00:48.634052+00:00,14974,13819,230,196,completed,97974,0.00078338,0.00078338,0.0032708
673b53a76d384efeb551520bf6fb4aaa,validation__ace_selected__proof__amc12b_2002_p3__seed0,gpt-5.6-luna,2026-09-17T11:00:48.859594+00:00,9040,8567,135,22,completed,72268,0.00042793999999999997,0.00042793999999999997,0.00197
525dedb9b03048eda392eaca8feb49fc,validation__ace_selected__proof__imo_1984_p6__seed1,gpt-5.6-luna,2026-09-17T11:00:49.185237+00:00,17956,4873,1206,1034,completed,95704,0.00416126,0.00416126,0.005038399999999999
57cabf03ed7f4bc899276cfbe3072c87,validation__agentic__proof__mathd_algebra_393__seed0,gpt-5.6-luna,2026-09-17T11:00:49.524005+00:00,5274,2607,756,490,completed,53876,0.0014927399999999998,0.0014927399999999998,0.001962
ee9a73fe55c14d3980ed9769115e44e2,validation__agentic__proof__mathd_numbertheory_43__seed0,gpt-5.6-luna,2026-09-17T11:00:49.897077+00:00,9274,9076,793,516,completed,74472,0.00117272,0.00117272,0.0028063999999999997
683a1a4a5e384d1c83082f610697792d,validation__ace_selected__proof__mathd_algebra_214__seed0,gpt-5.6-luna,2026-09-17T11:00:50.623383+00:00,6173,6170,263,194,completed,56709,0.00043959999999999995,0.00043959999999999995,0.0015501999999999998
d115104e9045460792e1e413d9e70d65,validation__agentic__proof__amc12a_2020_p21__seed1,gpt-5.6-luna,2026-09-17T11:00:50.986763+00:00,9009,7810,408,300,completed,77887,0.0008856,0.0008856,0.0022914
8c1cd00f65fc4b5ea865e5d80aad5bfd,validation__agentic__proof__imo_1984_p6__seed1,gpt-5.6-luna,2026-09-17T11:00:51.141440+00:00,8718,8553,103,27,completed,65889,0.00032766,0.00032766,0.0018671999999999998
87859c551df14b01900bf842d66112fe,validation__agentic__proof__mathd_algebra_251__seed1,gpt-5.6-luna,2026-09-17T11:00:51.520714+00:00,4278,4062,142,57,completed,51441,0.00029484,0.00029484,0.001026
94c7304754bf43c195d1311367dc3a68,validation__agentic__proof__aime_1991_p9__seed1,gpt-5.6-luna,2026-09-17T11:00:51.932274+00:00,14072,12816,712,408,completed,90307,0.00136192,0.00136192,0.0036688
4b59f6c59c674b71ad022a6ffb130a4a,validation__ace_selected__proof__amc12_2001_p21__seed0,gpt-5.6-luna,2026-09-17T11:00:52.020562+00:00,8798,8209,1655,1436,completed,69655,0.0022679799999999997,0.0022679799999999997,0.0037456
4c11e4ae369c4dbda40afd03821108dd,validation__ace_selected__proof__mathd_algebra_327__seed1,gpt-5.6-luna,2026-09-17T11:00:52.149865+00:00,6238,6062,39,10,completed,58798,0.00020323999999999999,0.00020323999999999999,0.0012944
6998fe0c71c6430187191854724297a3,validation__ace_selected__proof__algebra_others_exirrpowirrrat__seed0,gpt-5.6-luna,2026-09-17T11:00:52.393628+00:00,8202,6189,220,83,completed,66512,0.00079038,0.00079038,0.0019043999999999999
f88f15757b724ecbbb1f2c992bcefe02,validation__ace_selected__proof__amc12b_2002_p3__seed0,gpt-5.6-luna,2026-09-17T11:00:52.836571+00:00,9633,9037,172,64,completed,75603,0.00050634,0.00050634,0.002133
dbdab7d214fd494ab1d53a2448b3ed09,validation__agentic__proof__mathd_numbertheory_37__seed0,gpt-5.6-luna,2026-09-17T11:00:52.861486+00:00,7662,6241,541,401,completed,71095,0.00105822,0.00105822,0.0021815999999999997
0f0da1683c3f492bb22b2b4ba3b8ba7b,validation__agentic__proof__aime_1991_p6__seed0,gpt-5.6-luna,2026-09-17T11:00:53.032237+00:00,15310,14971,204,13,completed,100827,0.00061202,0.00061202,0.0033068
c4dac9f41b5f47278820dbdec98972a0,validation__agentic__proof__imo_1984_p6__seed1,gpt-5.6-luna,2026-09-17T11:00:53.890444+00:00,8858,8715,750,724,completed,67892,0.0011029,0.0011029,0.0026715999999999997
24c7cb77637e4cd09baad04c3f1e166b,validation__agentic__proof__mathd_numbertheory_303__seed1,gpt-5.6-luna,2026-09-17T11:00:54.170424+00:00,5875,2607,152,73,completed,54891,0.0008881399999999999,0.0008881399999999999,0.0013574
19960c599b1d427ea223a95a3f2469df,validation__agentic__proof__mathd_algebra_251__seed1,gpt-5.6-luna,2026-09-17T11:00:54.261431+00:00,4915,4275,498,372,completed,54732,0.0008110999999999999,0.0008110999999999999,0.0015806
af5fdf85639b436f859b8e6bd0eba163,validation__ace_selected__proof__amc12b_2003_p6__seed0,gpt-5.6-luna,2026-09-17T11:00:54.386637+00:00,8378,4873,968,928,completed,65154,0.00196006,0.00196006,0.0028372
5620a2b21f144d44890e37fc44ad62dc,validation__ace_selected__proof__mathd_algebra_327__seed1,gpt-5.6-luna,2026-09-17T11:00:54.666452+00:00,9398,6235,210,134,completed,67487,0.0010093,0.0010093,0.0021316
21ab2ad3c26843b2902c2305b46754e3,validation__ace_selected__proof__mathd_numbertheory_37__seed0,gpt-5.6-luna,2026-09-17T11:00:55.184809+00:00,14540,13489,206,89,completed,92920,0.00072718,0.00072718,0.0031552
84d4f79a6b0e4bf69eda258e278d4dab,validation__agentic__proof__aime_1991_p6__seed0,gpt-5.6-luna,2026-09-17T11:00:55.963442+00:00,16558,15307,2272,1911,completed,105340,0.00328274,0.00328274,0.006038
0527c67d7e2b4e06a22ecfa0686dd6c8,validation__agentic__proof__amc12a_2020_p21__seed1,gpt-5.6-luna,2026-09-17T11:00:56.570961+00:00,9652,9006,154,124,completed,82529,0.00049412,0.00049412,0.0021152
541081db51ec4b529cd1b4ddd88e513b,validation__ace_selected__proof__algebra_others_exirrpowirrrat__seed0,gpt-5.6-luna,2026-09-17T11:00:56.834788+00:00,8771,8199,368,228,completed,70441,0.0007199800000000001,0.0007199800000000001,0.0021958
f757bf1c1ba744308dc603040c34e40d,validation__ace_selected__proof__amc12b_2002_p3__seed0,gpt-5.6-luna,2026-09-17T11:00:57.807581+00:00,10204,9630,119,93,completed,79054,0.0004502,0.0004502,0.0021836
