id,stage,cell,model,created,reserved,charged,status,usage
7a8dc79fd30945389048ed4cd5774c7c,validation,aime_1989_p8__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906359.7416565,0.0507626,0.00058884,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 57205, ""input_tokens"": 6573, ""input_tokens_details"": {""cache_write_tokens"": 1798, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 111, ""output_tokens_details"": {""reasoning_tokens"": 78}, ""response_id"": ""resp_0282b3bc0ee3d7b3006aa08b78451887d2acadebe5516b6650"", ""status"": ""completed"", ""total_tokens"": 6684}"
5a9a7dab44ea4585aab42ec1880d9bf8,validation,aime_1984_p7__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906359.7544692,0.0507004,0.0011280399999999999,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 56894, ""input_tokens"": 6305, ""input_tokens_details"": {""cache_write_tokens"": 1530, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 605, ""output_tokens_details"": {""reasoning_tokens"": 516}, ""response_id"": ""resp_0149fc9cf154700f006aa08b78457087d29261f12499735e15"", ""status"": ""completed"", ""total_tokens"": 6910}"
96b45948ff5e40eba0005dc5ca6fa38f,validation,amc12a_2016_p3__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906359.7613385,0.050774799999999995,0.00062324,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 57266, ""input_tokens"": 6451, ""input_tokens_details"": {""cache_write_tokens"": 1676, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 160, ""output_tokens_details"": {""reasoning_tokens"": 57}, ""response_id"": ""resp_0552896d1420cd45006aa08b784e1c87d29abdf0177883651f"", ""status"": ""completed"", ""total_tokens"": 6611}"
e2aff29940aa4059847adea9d9944597,validation,algebra_others_exirrpowirrrat__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906359.7683742,0.050623,0.00064724,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 56507, ""input_tokens"": 6091, ""input_tokens_details"": {""cache_write_tokens"": 1316, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 240, ""output_tokens_details"": {""reasoning_tokens"": 174}, ""response_id"": ""resp_0eaf46baf2882ba4006aa08b78508487d2b21ac7461984653b"", ""status"": ""completed"", ""total_tokens"": 6331}"
fa46d11fa8fa435eb877887661d50ca0,validation,imo_1981_p6__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906359.7763565,0.050603999999999996,0.00062944,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 56412, ""input_tokens"": 6260, ""input_tokens_details"": {""cache_write_tokens"": 1485, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 197, ""output_tokens_details"": {""reasoning_tokens"": 113}, ""response_id"": ""resp_082ce3743a71f52c006aa08b784d2487d2a42167a1961302d2"", ""status"": ""completed"", ""total_tokens"": 6457}"
72fbfdb088c14e4488db9c8d3ffeb9cf,validation,mathd_numbertheory_284__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906359.79156,0.0505376,0.0007390399999999999,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 56080, ""input_tokens"": 5980, ""input_tokens_details"": {""cache_write_tokens"": 1205, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 335, ""output_tokens_details"": {""reasoning_tokens"": 285}, ""response_id"": ""resp_09f5a7ae26946c78006aa08b78538887d2856bdcecb5ac9534"", ""status"": ""completed"", ""total_tokens"": 6315}"
0349c34de8f1401d81d9cf8f3edc4d5d,validation,amc12a_2019_p21__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906359.8045502,0.0507906,0.00075364,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 57345, ""input_tokens"": 6599, ""input_tokens_details"": {""cache_write_tokens"": 1824, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 244, ""output_tokens_details"": {""reasoning_tokens"": 126}, ""response_id"": ""resp_0a00a6821238064b006aa08b78633887d284a5e781f01f3da6"", ""status"": ""completed"", ""total_tokens"": 6843}"
52febfe05a544bd68049ed55abbba9f8,validation,mathd_numbertheory_303__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906359.8192284,0.050612599999999994,0.00069704,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 56455, ""input_tokens"": 6094, ""input_tokens_details"": {""cache_write_tokens"": 1319, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 281, ""output_tokens_details"": {""reasoning_tokens"": 108}, ""response_id"": ""resp_082ee47d2c0d9890006aa08b78596887d2ab1a28d3379b3625"", ""status"": ""completed"", ""total_tokens"": 6375}"
3bab69b5d1ae4decba82ba86d7d8240a,validation,amc12a_2020_p21__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906359.8328688,0.050861199999999995,0.00063784,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 57698, ""input_tokens"": 6506, ""input_tokens_details"": {""cache_write_tokens"": 1731, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 163, ""output_tokens_details"": {""reasoning_tokens"": 80}, ""response_id"": ""resp_05897dbe76ffb9a9006aa08b78637887d2a370abb7e5ec8f14"", ""status"": ""completed"", ""total_tokens"": 6669}"
489bf2596c014acba9e39166004c1c04,validation,amc12a_2008_p4__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906359.846259,0.0506492,0.00103644,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 56638, ""input_tokens"": 6225, ""input_tokens_details"": {""cache_write_tokens"": 1450, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 542, ""output_tokens_details"": {""reasoning_tokens"": 441}, ""response_id"": ""resp_0561fa8cd2316f70006aa08b789b4087d2baab8bcd47ba78a1"", ""status"": ""completed"", ""total_tokens"": 6767}"
749747f11fdc4ceab95377c60501b65e,validation,mathd_algebra_190__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906359.8613014,0.050494399999999995,0.00045984,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 55864, ""input_tokens"": 5946, ""input_tokens_details"": {""cache_write_tokens"": 1171, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 108, ""output_tokens_details"": {""reasoning_tokens"": 91}, ""response_id"": ""resp_06f4113f36040919006aa08b78699487d28b7217d674f62d2e"", ""status"": ""completed"", ""total_tokens"": 6054}"
4b2527af110c401dbc2cd2ce13f2e14f,validation,amc12a_2013_p8__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906359.8753316,0.0505612,0.00121184,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 56198, ""input_tokens"": 6070, ""input_tokens_details"": {""cache_write_tokens"": 1295, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 714, ""output_tokens_details"": {""reasoning_tokens"": 583}, ""response_id"": ""resp_03bb7ecd4763978a006aa08b786a2487d2965c6f24c40b71e8"", ""status"": ""completed"", ""total_tokens"": 6784}"
83b04f3135c945faab10a8728d6fb5ca,validation,aime_1991_p6__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906359.892505,0.0508022,0.0005978400000000001,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 57403, ""input_tokens"": 6402, ""input_tokens_details"": {""cache_write_tokens"": 1627, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 147, ""output_tokens_details"": {""reasoning_tokens"": 55}, ""response_id"": ""resp_0a0226d2bf6d9f76006aa08b78684087d29037d6f7c2874b86"", ""status"": ""completed"", ""total_tokens"": 6549}"
25fbb43b9b5f414198491df815be058b,validation,induction_prod1p1onk3le3m1onn__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906359.9126894,0.0506808,0.00061684,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 56796, ""input_tokens"": 6317, ""input_tokens_details"": {""cache_write_tokens"": 1542, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 177, ""output_tokens_details"": {""reasoning_tokens"": 81}, ""response_id"": ""resp_0642d6ca9e951b22006aa08b78925887d2afdf59a87da39985"", ""status"": ""completed"", ""total_tokens"": 6494}"
0debb5f6c900453db87ea01600d1de81,validation,mathd_algebra_214__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906359.9223158,0.050571399999999996,0.00057864,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 56249, ""input_tokens"": 6072, ""input_tokens_details"": {""cache_write_tokens"": 1297, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 186, ""output_tokens_details"": {""reasoning_tokens"": 103}, ""response_id"": ""resp_0965d1654a89dd1e006aa08b78741087d288b04c51491d4a0f"", ""status"": ""completed"", ""total_tokens"": 6258}"
9e4be9c50ff94f4ea835990210d7b544,validation,mathd_numbertheory_37__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906359.977185,0.050619,0.00063284,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 56487, ""input_tokens"": 6157, ""input_tokens_details"": {""cache_write_tokens"": 1382, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 217, ""output_tokens_details"": {""reasoning_tokens"": 158}, ""response_id"": ""resp_04f39e6d4d92ae1f006aa08b78a31487d291a1729b245c4351"", ""status"": ""completed"", ""total_tokens"": 6374}"
13821ac3458b483cb358588d82c099d7,validation,aime_1991_p9__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906360.0782933,0.0507638,0.00073084,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 57211, ""input_tokens"": 6401, ""input_tokens_details"": {""cache_write_tokens"": 1626, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 258, ""output_tokens_details"": {""reasoning_tokens"": 63}, ""response_id"": ""resp_0d4bc183e11fb2dd006aa08b78bc3c87d2b52aab6a9410b210"", ""status"": ""completed"", ""total_tokens"": 6659}"
050011a53e4f4caba1f6bf05edef72ae,validation,mathd_numbertheory_33__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906360.1787143,0.050504,0.00073144,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 55912, ""input_tokens"": 5930, ""input_tokens_details"": {""cache_write_tokens"": 1155, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 337, ""output_tokens_details"": {""reasoning_tokens"": 249}, ""response_id"": ""resp_028f79b16472bb7f006aa08b78b08c87d2b2fe696d7ee34914"", ""status"": ""completed"", ""total_tokens"": 6267}"
59eb1fcd0ccd4a0f98d398580bc7fd5a,validation,imo_1969_p2__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906360.2795036,0.050610199999999994,0.00085224,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 56443, ""input_tokens"": 6162, ""input_tokens_details"": {""cache_write_tokens"": 1387, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 399, ""output_tokens_details"": {""reasoning_tokens"": 325}, ""response_id"": ""resp_034572dcfff02741006aa08b78d1dc87d2bd56773d394e309d"", ""status"": ""completed"", ""total_tokens"": 6561}"
b9a9b4e801284e9ea7343c9ae7a7dcc8,validation,imo_1984_p6__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906360.3800762,0.0508616,0.00072744,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 57700, ""input_tokens"": 6774, ""input_tokens_details"": {""cache_write_tokens"": 1999, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 193, ""output_tokens_details"": {""reasoning_tokens"": 86}, ""response_id"": ""resp_0b873c06464ca1a7006aa08b78ec3c87d2aec54dad7e32a4aa"", ""status"": ""completed"", ""total_tokens"": 6967}"
3e4f8676662b4baba9f36be25d0298c5,validation,mathd_algebra_251__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906360.481499,0.0505342,0.00071944,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 56063, ""input_tokens"": 5966, ""input_tokens_details"": {""cache_write_tokens"": 1191, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 321, ""output_tokens_details"": {""reasoning_tokens"": 234}, ""response_id"": ""resp_00af82d2a9bfe430006aa08b78fe2887d285630543f52b1eeb"", ""status"": ""completed"", ""total_tokens"": 6287}"
8a207c33e3214a7e88bd227cc757811b,validation,mathd_algebra_234__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906360.582165,0.0505298,0.00076884,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 56041, ""input_tokens"": 5961, ""input_tokens_details"": {""cache_write_tokens"": 1186, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 363, ""output_tokens_details"": {""reasoning_tokens"": 288}, ""response_id"": ""resp_0ed41ba04d371dab006aa08b79100c87d2bec4f0fbe54e05ed"", ""status"": ""completed"", ""total_tokens"": 6324}"
ee7a3edfd1b140028ad2a91f3f653454,validation,amc12a_2020_p21__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906363.185782,0.0521722,0.00093246,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 64253, ""input_tokens"": 7851, ""input_tokens_details"": {""cache_write_tokens"": 1345, ""cached_tokens"": 6503}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 444, ""output_tokens_details"": {""reasoning_tokens"": 313}, ""response_id"": ""resp_05897dbe76ffb9a9006aa08b7b554c87d29585a39c5a9e1be4"", ""status"": ""completed"", ""total_tokens"": 8295}"
b703051d0a534663acac1db171e57aa8,validation,imo_1981_p6__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906363.5725777,0.051794,0.00089774,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 62362, ""input_tokens"": 7402, ""input_tokens_details"": {""cache_write_tokens"": 1142, ""cached_tokens"": 6257}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 453, ""output_tokens_details"": {""reasoning_tokens"": 366}, ""response_id"": ""resp_082ce3743a71f52c006aa08b7bc0f087d298aa4838cb63f744"", ""status"": ""completed"", ""total_tokens"": 7855}"
05dd76356dc64c6182456d43fd21d2e7,validation,amc12a_2016_p3__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906363.7425344,0.0513302,0.00057476,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 60043, ""input_tokens"": 6841, ""input_tokens_details"": {""cache_write_tokens"": 390, ""cached_tokens"": 6448}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 306, ""output_tokens_details"": {""reasoning_tokens"": 193}, ""response_id"": ""resp_0552896d1420cd45006aa08b7beaf087d2a635ddce3f120de4"", ""status"": ""completed"", ""total_tokens"": 7147}"
68fef4e02f8b4b0f87c68ff3dba94fee,validation,aime_1991_p6__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906363.7656405,0.051292,0.00032998,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 59852, ""input_tokens"": 6635, ""input_tokens_details"": {""cache_write_tokens"": 233, ""cached_tokens"": 6399}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 129, ""output_tokens_details"": {""reasoning_tokens"": 23}, ""response_id"": ""resp_0a0226d2bf6d9f76006aa08b7c59b487d2b5b86bd11c4a518d"", ""status"": ""completed"", ""total_tokens"": 6764}"
bd724bbb0e684487bde0e4ccfedcda56,validation,imo_1984_p6__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906363.8400397,0.0519656,0.00129402,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 63220, ""input_tokens"": 7902, ""input_tokens_details"": {""cache_write_tokens"": 1128, ""cached_tokens"": 6771}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 777, ""output_tokens_details"": {""reasoning_tokens"": 696}, ""response_id"": ""resp_0b873c06464ca1a7006aa08b7bf80c87d2b8448272fd710de3"", ""status"": ""completed"", ""total_tokens"": 8679}"
50a73e0c116c42e3b037cc5fb0bb7767,validation,mathd_algebra_282__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906364.0290782,0.0507544,0.0016385999999999998,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 57164, ""input_tokens"": 6381, ""input_tokens_details"": {""cache_write_tokens"": 6378, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 302, ""output_tokens_details"": {""reasoning_tokens"": 76}, ""response_id"": ""resp_053a8cdfd4249d74006aa08b7c296c87d2bfeb2511493ce404"", ""status"": ""completed"", ""total_tokens"": 6683}"
5606a8869adf47cf9e5626d95f0fe725,validation,algebra_others_exirrpowirrrat__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906364.1166332,0.051248999999999996,0.00032116,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 59637, ""input_tokens"": 6389, ""input_tokens_details"": {""cache_write_tokens"": 298, ""cached_tokens"": 6088}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 116, ""output_tokens_details"": {""reasoning_tokens"": 7}, ""response_id"": ""resp_0eaf46baf2882ba4006aa08b7c3e3c87d28d6f19b8b2b0aae8"", ""status"": ""completed"", ""total_tokens"": 6505}"
e94cbed8e5534190b685615f8b7b919a,validation,aime_1991_p9__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906364.227459,0.0517064,0.00050756,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 61924, ""input_tokens"": 7420, ""input_tokens_details"": {""cache_write_tokens"": 1019, ""cached_tokens"": 6398}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 146, ""output_tokens_details"": {""reasoning_tokens"": 41}, ""response_id"": ""resp_0d4bc183e11fb2dd006aa08b7c62dc87d2b358600c0df8638b"", ""status"": ""completed"", ""total_tokens"": 7566}"
c94317bee0514d0da09418ff523a3bd9,validation,mathd_numbertheory_405__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906364.2506483,0.0507412,0.0008194400000000001,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 57098, ""input_tokens"": 6466, ""input_tokens_details"": {""cache_write_tokens"": 1691, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 321, ""output_tokens_details"": {""reasoning_tokens"": 238}, ""response_id"": ""resp_024d431850799492006aa08b7c612c87d29c5e4920b8c191d5"", ""status"": ""completed"", ""total_tokens"": 6787}"
6ac9ed3944b74b8898c818947fd66dd8,validation,induction_prod1p1onk3le3m1onn__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906364.417219,0.0518152,0.00195928,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 62468, ""input_tokens"": 7439, ""input_tokens_details"": {""cache_write_tokens"": 1122, ""cached_tokens"": 6314}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 1340, ""output_tokens_details"": {""reasoning_tokens"": 854}, ""response_id"": ""resp_0642d6ca9e951b22006aa08b7c9b3c87d2bc19824716f99e63"", ""status"": ""completed"", ""total_tokens"": 8779}"
2614b81549db4d0d98613790c9e83afa,validation,amc12b_2002_p3__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906364.5955124,0.0505898,0.00053684,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 56341, ""input_tokens"": 6097, ""input_tokens_details"": {""cache_write_tokens"": 1322, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 147, ""output_tokens_details"": {""reasoning_tokens"": 66}, ""response_id"": ""resp_0a07b5354143d000006aa08b7cba9887d2a2eb950babf2b536"", ""status"": ""completed"", ""total_tokens"": 6244}"
63eecd1c752a416ca89444ebd9fc1ea8,validation,mathd_numbertheory_303__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906365.1174645,0.0522346,0.00139642,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 64565, ""input_tokens"": 7808, ""input_tokens_details"": {""cache_write_tokens"": 1714, ""cached_tokens"": 6091}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 776, ""output_tokens_details"": {""reasoning_tokens"": 492}, ""response_id"": ""resp_082ee47d2c0d9890006aa08b7d401087d2b633954d1e3f4c39"", ""status"": ""completed"", ""total_tokens"": 8584}"
511749023eed45b5803472cbcec06dee,validation,amc12a_2019_p21__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906365.332836,0.051483799999999996,0.00053232,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 60811, ""input_tokens"": 7074, ""input_tokens_details"": {""cache_write_tokens"": 475, ""cached_tokens"": 6596}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 254, ""output_tokens_details"": {""reasoning_tokens"": 210}, ""response_id"": ""resp_0a00a6821238064b006aa08b7d7ee887d2b89cb5ebe08ea55a"", ""status"": ""completed"", ""total_tokens"": 7328}"
2f9708669dcd4d49b193812d175d2950,validation,mathd_algebra_327__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906365.7014854,0.050518799999999996,0.00052344,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 55986, ""input_tokens"": 5964, ""input_tokens_details"": {""cache_write_tokens"": 1189, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 158, ""output_tokens_details"": {""reasoning_tokens"": 112}, ""response_id"": ""resp_0cba4aeee672e4cf006aa08b7ddfec87d2833bbd43d63a8463"", ""status"": ""completed"", ""total_tokens"": 6122}"
6b7bd5fe7ea74171b8903f3cb39084e8,validation,mathd_numbertheory_43__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906366.0162117,0.0506548,0.00074564,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 56666, ""input_tokens"": 6181, ""input_tokens_details"": {""cache_write_tokens"": 1406, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 307, ""output_tokens_details"": {""reasoning_tokens"": 212}, ""response_id"": ""resp_06436723e6d50d8d006aa08b7e271087d2b6792711bd912f13"", ""status"": ""completed"", ""total_tokens"": 6488}"
4d2971dd861f4711823f8892bacfd761,validation,imo_1969_p2__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906366.0672858,0.0520864,0.0008755799999999999,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 63824, ""input_tokens"": 7695, ""input_tokens_details"": {""cache_write_tokens"": 1533, ""cached_tokens"": 6159}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 371, ""output_tokens_details"": {""reasoning_tokens"": 264}, ""response_id"": ""resp_034572dcfff02741006aa08b7e33b887d2a12f6edea150977d"", ""status"": ""completed"", ""total_tokens"": 8066}"
8b45f26ef0c34293bf520b1648c9e565,validation,imo_1960_p2__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906366.5214465,0.051446399999999996,0.00037702,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 60624, ""input_tokens"": 6707, ""input_tokens_details"": {""cache_write_tokens"": 533, ""cached_tokens"": 6171}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 122, ""output_tokens_details"": {""reasoning_tokens"": 12}, ""response_id"": ""resp_0af561457f5d8091006aa08b7eb2d087d2a53368ecf92e3275"", ""status"": ""completed"", ""total_tokens"": 6829}"
2f5c074bad98425c9ce670734476402a,validation,aime_1991_p9__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906366.8495834,0.052428199999999994,0.0012743399999999999,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 65533, ""input_tokens"": 8109, ""input_tokens_details"": {""cache_write_tokens"": 689, ""cached_tokens"": 7417}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 823, ""output_tokens_details"": {""reasoning_tokens"": 564}, ""response_id"": ""resp_0d4bc183e11fb2dd006aa08b7efeb087d296b90ef1431e5c05"", ""status"": ""completed"", ""total_tokens"": 8932}"
cc24bc48409c440c87a7de693e09ddd6,validation,algebra_others_exirrpowirrrat__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906366.866298,0.0528704,0.0007403199999999999,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 67744, ""input_tokens"": 8441, ""input_tokens_details"": {""cache_write_tokens"": 2052, ""cached_tokens"": 6386}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 168, ""output_tokens_details"": {""reasoning_tokens"": 28}, ""response_id"": ""resp_0eaf46baf2882ba4006aa08b7f056087d29b1887daaf7d2270"", ""status"": ""completed"", ""total_tokens"": 8609}"
f28d8242fc73492c8e9196e49705be4a,validation,amc12b_2002_p3__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906367.0013726,0.051878999999999995,0.00048187999999999996,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 62787, ""input_tokens"": 7426, ""input_tokens_details"": {""cache_write_tokens"": 1329, ""cached_tokens"": 6094}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 78, ""output_tokens_details"": {""reasoning_tokens"": 0}, ""response_id"": ""resp_0a07b5354143d000006aa08b7f294487d280ff71d96e7978ef"", ""status"": ""completed"", ""total_tokens"": 7504}"
73b957a666594ee7bd30c0a899940133,validation,amc12b_2003_p6__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906367.0253541,0.0506292,0.00108704,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 56538, ""input_tokens"": 6202, ""input_tokens_details"": {""cache_write_tokens"": 1427, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 588, ""output_tokens_details"": {""reasoning_tokens"": 485}, ""response_id"": ""resp_03d5b03544cda6d6006aa08b7f330487d28746fdcae9e2e0d7"", ""status"": ""completed"", ""total_tokens"": 6790}"
b5f587956fd74edfa65e5e0a42eb2d10,validation,aime_1991_p6__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906367.5118763,0.0519354,0.00038664,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 63069, ""input_tokens"": 7098, ""input_tokens_details"": {""cache_write_tokens"": 463, ""cached_tokens"": 6632}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 134, ""output_tokens_details"": {""reasoning_tokens"": 22}, ""response_id"": ""resp_0a0226d2bf6d9f76006aa08b7fad6c87d2822a01a2e061a5a9"", ""status"": ""completed"", ""total_tokens"": 7232}"
210c7014eaf749c6a0853027662d0957,validation,amc12a_2008_p4__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906367.7098496,0.0515848,0.0006040399999999999,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 61316, ""input_tokens"": 6862, ""input_tokens_details"": {""cache_write_tokens"": 637, ""cached_tokens"": 6222}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 293, ""output_tokens_details"": {""reasoning_tokens"": 266}, ""response_id"": ""resp_0561fa8cd2316f70006aa08b7fd74c87d2a2abb20ccf307d41"", ""status"": ""completed"", ""total_tokens"": 7155}"
