campaign,stage,label,identity,strategy,policy,models,n,theorems,solves,coverage,cost,cost_per_solve,failed_cost,requests,auto_finished,missing_usage,max_cell_cost,input_cost,output_cost,large_context_requests
ace_applicability_a,train,{theorem}__F-local1-r4__gpt-5.6-luna__seed*,51de5b797ae01d1de2b46a43b5185ec72851016ffa7ee9475cac7a8d7aafeb52,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.00049136,0.00049136,0,1,0,0,0.00049136,0.00037616,0.0001152,0
ace_applicability_a,train,{theorem}__F-local1-r4__gpt-5.6-luna__seed*,be4e6c637c6b58288610ad9327efd7896776aa928d9a5c659fdeade59c8148dd,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.0008267599999999998,0.0008267599999999998,0,1,0,0,0.0008267599999999998,0.0005651599999999999,0.00026159999999999996,0
ace_applicability_a,train,{theorem}__F-local11-r4__gpt-5.6-luna__seed*,4523a997d669c1f0e110e75537320b8e6cf4bde2ecd1daae4dc4a874f6a10534,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.0010500499999999999,0.0010500499999999999,0,2,0,0,0.0010500499999999999,0.0006780499999999999,0.000372,0
ace_applicability_a,train,{theorem}__F-local11-r4__gpt-5.6-luna__seed*,be4e24c561bfe230ce3adff62ac6456689f44bc2509f4a1d2b4fea5b96da8c9c,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.0012513999999999997,0.0012513999999999997,0,1,0,0,0.0012513999999999997,0.0011565999999999998,9.48e-05,0
ace_applicability_a,train,{theorem}__F-local19-r4__gpt-5.6-luna__seed*,481945592f2ba0ca63d30b4924336373731d0c817112b9582d9a4c1950c41a36,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.0012613099999999999,0.0012613099999999999,0,1,0,0,0.0012613099999999999,0.00061691,0.0006443999999999999,0
ace_applicability_a,train,{theorem}__F-local27-r4__gpt-5.6-luna__seed*,6c1e50dab3ae420118fcf6c1735458b1e25c89769b0c1cb131887e7279387a90,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.0015967099999999999,0.0015967099999999999,0,1,0,0,0.0015967099999999999,0.00100991,0.0005868,0
ace_applicability_a,train,{theorem}__F-local32-r4__gpt-5.6-luna__seed*,60369ceaee8686ddac7fc06ab3f40225ab823529d47e1d3f5df78fe569ae0f6e,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.0005093599999999999,0.0005093599999999999,0,1,0,0,0.0005093599999999999,0.00040016,0.0001092,0
ace_applicability_a,train,{theorem}__F-local35-r4__gpt-5.6-luna__seed*,47f79aef9c62e7f1beb8febf4b017124f54cdfcda8e174ca4e8183d3c056bcb7,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.0013567100000000001,0.0013567100000000001,0,1,0,0,0.0013567100000000001,0.00088991,0.00046679999999999996,0
ace_applicability_a,train,{theorem}__F-local37-r4__gpt-5.6-luna__seed*,929d333189d1fe3fbe85bbcfa14f9c491e49aadbe0544b5e86f4e9d77149d47a,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.00113721,0.00113721,0,1,0,0,0.00113721,0.00088641,0.00025079999999999997,0
ace_applicability_a,train,{theorem}__F-local41-r4__gpt-5.6-luna__seed*,84cd3e6e2d5333507ad58caf4da6744a9bf50b48a01dd766d7860c9c867871d1,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.00064836,0.00064836,0,1,0,0,0.00064836,0.00048516,0.00016319999999999998,0
ace_applicability_a,train,{theorem}__F-local55-r4__gpt-5.6-luna__seed*,04a719e6da8470738956cb596e517723991b8072abc98f089c20d5770bc2796c,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.0008237100000000001,0.0008237100000000001,0,1,0,0,0.0008237100000000001,0.00059091,0.0002328,0
ace_applicability_a,train,{theorem}__F-local9-r4__gpt-5.6-luna__seed*,9a3f562107ad2d8a1e837c2da5f101108cb5b1e736f6fcdb4c76e0a429451195,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.00093341,0.00093341,0,1,0,0,0.00093341,0.00051341,0.00041999999999999996,0
ace_applicability_a,train,{theorem}__Q-local1-r4__gpt-5.6-luna__seed*,97e52b9b1c511706207e68c9857d8624ea66be66f25b4e13dd63f288264ddd64,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.00026581,0.00026581,0,1,0,0,0.00026581,0.00012541,0.0001404,0
ace_applicability_a,train,{theorem}__Q-local1-r4__gpt-5.6-luna__seed*,ef43252c634164659675ceb4123d93b4ad19c4d63a68a73ad4634a6f841d4c5f,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.00090241,0.00090241,0,1,0,0,0.00090241,0.00031441,0.000588,0
ace_applicability_a,train,{theorem}__Q-local11-r4__gpt-5.6-luna__seed*,d03a094e2c9f525f11521a408f31db873ce1898364fedacb3b975bb9b8f250bb,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.00036686,0.00036686,0,1,0,0,0.00036686,0.00020365999999999998,0.00016319999999999998,0
ace_applicability_a,train,{theorem}__Q-local11-r4__gpt-5.6-luna__seed*,e2c432a1a73733a0e250218ee0017e3808884c893881697900d992cfe7bb4756,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.0013091399999999999,0.0013091399999999999,0,2,0,0,0.0013091399999999999,0.00047274,0.0008364,0
ace_applicability_a,train,{theorem}__Q-local19-r4__gpt-5.6-luna__seed*,88bf15b9abdf25bb4f9406a4a4d84c1ca655d71751a4470caa20d6ccfd451553,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.0009961599999999998,0.0009961599999999998,0,1,0,0,0.0009961599999999998,0.00036616,0.0006299999999999999,0
ace_applicability_a,train,{theorem}__Q-local27-r4__gpt-5.6-luna__seed*,bb456d3aee5856f51bfee4c3baf377f8250b483e710f9e8b6cc8f5a7308caed8,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.00146716,0.00146716,0,1,0,0,0.00146716,0.00075916,0.000708,0
ace_applicability_a,train,{theorem}__Q-local32-r4__gpt-5.6-luna__seed*,beb5e174ebdb5ec5079fd6d168b172c0f5cc7415dfac3d682a55fca37200d9b2,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.00028861,0.00028861,0,1,0,0,0.00028861,0.00014941,0.0001392,0
ace_applicability_a,train,{theorem}__Q-local35-r4__gpt-5.6-luna__seed*,283788b91943857c92739df669c595536464683bc083223106476d9deb6f89a4,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.00121996,0.00121996,0,1,0,0,0.00121996,0.0006391599999999999,0.0005808,0
ace_applicability_a,train,{theorem}__Q-local37-r4__gpt-5.6-luna__seed*,91eff0c66f2678a4c1c203139b64a44e879191621b2ce6bd6c4317785d6aae68,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.00095846,0.00095846,0,1,0,0,0.00095846,0.0006356599999999999,0.0003228,0
ace_applicability_a,train,{theorem}__Q-local41-r4__gpt-5.6-luna__seed*,3481636e6dd6684e4bb0ce763e5a1ff72b9028817a58b8ffc4d2e2befe94f449,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.00046721,0.00046721,0,1,0,0,0.00046721,0.00023441,0.0002328,0
ace_applicability_a,train,{theorem}__Q-local55-r4__gpt-5.6-luna__seed*,7a61414ce73ba6dc164f1a8b92d31574b7bfadc76f020c71ef14eb19efb5d218,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.00060896,0.00060896,0,1,0,0,0.00060896,0.00034016,0.0002688,0
ace_applicability_a,train,{theorem}__Q-local9-r4__gpt-5.6-luna__seed*,7b55dd74afb52a086e40333759fa44350dfca1d65891188b52addecc4ab508aa,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.00063706,0.00063706,0,1,0,0,0.00063706,0.00026265999999999996,0.0003744,0
ace_applicability_a,train,{theorem}__R-local1-r4__gpt-5.6-luna__seed*,42ba7748e68a3f3e5738d434639d49f31a91323ab2cd53f4b078fe3f9bcb755c,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.00132669,0.00132669,0,1,0,0,0.00132669,0.00063429,0.0006923999999999999,0
ace_applicability_a,train,{theorem}__R-local1-r4__gpt-5.6-luna__seed*,d9c241956ee586f7c822e09d6fcaeb2347956fd9e0f4c126058de63aa88ed381,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.00114689,0.00114689,0,1,0,0,0.00114689,0.00051329,0.0006336,0
ace_applicability_a,train,{theorem}__R-local11-r4__gpt-5.6-luna__seed*,256089c5f4feee05168a7286f38c27df26105c86055ef2d1fc5592ab24cdbf43,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.0037787399999999996,0.0037787399999999996,0,1,0,0,0.0037787399999999996,0.00054954,0.0032291999999999998,0
ace_applicability_a,train,{theorem}__R-local11-r4__gpt-5.6-luna__seed*,e66549cebb6a2773febf515a60fdb09b9dcf2695ab5944c7298ebe4959a266a0,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.00280965,0.00280965,0,4,0,0,0.00280965,0.00138525,0.0014244,0
ace_applicability_a,train,{theorem}__R-local19-r4__gpt-5.6-luna__seed*,77513bd8aa6a28a5b2a3d1034be61041c7354256a79cf356d548d778c7fd2741,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.004126589999999999,0.004126589999999999,0,3,0,0,0.004126589999999999,0.00139419,0.0027324,0
ace_applicability_a,train,{theorem}__R-local27-r4__gpt-5.6-luna__seed*,8d5bbeacb03682df2f6b538932ad527547aa449b017a1d136842377db505cb91,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.00298074,0.00298074,0,1,0,0,0.00298074,0.0010235399999999999,0.0019572,0
ace_applicability_a,train,{theorem}__R-local32-r4__gpt-5.6-luna__seed*,cc9c7d13e837cf442c1ce9b2360bacccbb1a69f8714c50c46f0a6747682f6b08,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.00198582,0.00198582,0,4,0,0,0.00198582,0.0012886199999999999,0.0006972,0
ace_applicability_a,train,{theorem}__R-local35-r4__gpt-5.6-luna__seed*,45b6c2dbc4bb065e1d6c2e80b0fa914c957831e58357176dbfd880e8036285cb,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.00327179,0.00327179,0,1,0,0,0.00327179,0.00096779,0.002304,0
ace_applicability_a,train,{theorem}__R-local37-r4__gpt-5.6-luna__seed*,55b1fac0e4cfe08c7ae9660203165b50476ea083aef74e76d02a1d6008fda6e4,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.0036847399999999997,0.0036847399999999997,0,1,0,0,0.0036847399999999997,0.00096554,0.0027191999999999997,0
ace_applicability_a,train,{theorem}__R-local41-r4__gpt-5.6-luna__seed*,6e77fe0edbcddf4918b0939ad807f78f8be47b85713b75d95666ccff65653e58,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.00244925,0.00244925,0,2,0,0,0.00244925,0.0009420499999999999,0.0015072,0
ace_applicability_a,train,{theorem}__R-local55-r4__gpt-5.6-luna__seed*,10e02ad5f2755a6ec09212424aaac3e8ea79a5ff77f54283d2b266b0d139652c,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.00245094,0.00245094,0,2,0,0,0.00245094,0.0009761399999999999,0.0014748,0
ace_applicability_a,train,{theorem}__R-local9-r4__gpt-5.6-luna__seed*,b30ea9a0f43457cec5601456e7acb9b0a6a36dd80f6eaa54390959d017376eda,repair_episode,applicability_policy,gpt-5.6-luna,1,1,1,1.0,0.0030513499999999995,0.0030513499999999995,0,1,0,0,0.0030513499999999995,0.0017133499999999998,0.001338,0
ace_attribution_20260912,train,{theorem}__luna-none-medium__gpt-5.6-luna__seed*,46e87c153f50578591067bb2c1055ffeaf7426e1e7087cd73e1f3966ffa23ead,prove_theorem_grounded,prove_theorem_grounded_policy,gpt-5.6-luna,40,40,28,0.7,0.9214394699999999,0.0329085525,0.52567928,439,5,0,0.04702618999999999,0.5677586699999999,0.35368079999999996,0
ace_attribution_20260912,train,{theorem}__terra-ace-medium__gpt-5.6-terra__seed*,ea1fea000b4e120234bc75001e645a6ad71a16e4ba2b0353cd54e28c7f918bd5,prove_theorem_grounded,prove_theorem_grounded_policy,gpt-5.6-terra,40,40,32,0.8,5.967199,0.18647496875,3.1674517,418,5,0,0.4641069,3.2356629999999997,2.731536,0
ace_attribution_20260912,train,{theorem}__terra-none-high__gpt-5.6-terra__seed*,2b92ea2ca95cbc0c2908ea6e4c24cf3e35519f8a19723d2135a3794229706d5b,prove_theorem_grounded,prove_theorem_grounded_policy,gpt-5.6-terra,8,8,6,0.75,1.3029097,0.21715161666666669,0.6095697,83,0,0,0.35777,0.5948977,0.708012,0
ace_attribution_20260912,train,{theorem}__terra-none-low__gpt-5.6-terra__seed*,ed310751d31108d2343679b8f30cfbf70ae9f80f0d97d61903b44b0ef921da45,prove_theorem_grounded,prove_theorem_grounded_policy,gpt-5.6-terra,8,8,5,0.625,1.4072705,0.28145410000000004,1.1324364,88,0,0,0.45678909999999995,0.9038105,0.50346,0
ace_attribution_20260912,train,{theorem}__terra-none-medium__gpt-5.6-terra__seed*,323b40a8af6ba4ee2bc7e22d9144712783b3a815ecd81346b76cbc054bc7c15e,prove_theorem_grounded,prove_theorem_grounded_policy,gpt-5.6-terra,40,40,33,0.825,6.5031231,0.19706433636363635,2.9366556,483,7,0,0.4800719,3.5802351,2.922888,0
ace_attribution_20260912,validation,{theorem}__luna-none-medium__gpt-5.6-luna__seed*,46e87c153f50578591067bb2c1055ffeaf7426e1e7087cd73e1f3966ffa23ead,prove_theorem_grounded,prove_theorem_grounded_policy,gpt-5.6-luna,40,40,24,0.6,0.8787254999999999,0.036613562499999995,0.67136884,497,8,0,0.050622349999999997,0.5860502999999999,0.29267519999999997,0
ace_attribution_20260912,validation,{theorem}__luna-terra-book-medium__gpt-5.6-luna__seed*,d4c536abad9220a05a22267558f4204b6ac0c062b461c2cc724329e129f5634e,prove_theorem_grounded,prove_theorem_grounded_policy,gpt-5.6-luna,8,8,3,0.375,0.211286,0.07042866666666667,0.17124092999999999,195,2,0,0.04394605,0.1338464,0.0774396,0
ace_attribution_20260912,validation,{theorem}__terra-ace-medium__gpt-5.6-terra__seed*,ea1fea000b4e120234bc75001e645a6ad71a16e4ba2b0353cd54e28c7f918bd5,prove_theorem_grounded,prove_theorem_grounded_policy,gpt-5.6-terra,40,40,30,0.75,7.0738207,0.23579402333333332,3.6887563999999995,514,2,0,0.4447076,4.2494527,2.824368,0
ace_attribution_20260912,validation,{theorem}__terra-luna-book-medium__gpt-5.6-terra__seed*,39a6a5d8eeca8d7c8e44622d4e8a81dd7f7f8bfbda10ee5c257beb8ad241856f,prove_theorem_grounded,prove_theorem_grounded_policy,gpt-5.6-terra,8,8,4,0.5,2.2558822,0.56397055,1.3826549,156,1,0,0.4465459,1.4383101999999999,0.817572,0
ace_attribution_20260912,validation,{theorem}__terra-none-medium__gpt-5.6-terra__seed*,323b40a8af6ba4ee2bc7e22d9144712783b3a815ecd81346b76cbc054bc7c15e,prove_theorem_grounded,prove_theorem_grounded_policy,gpt-5.6-terra,40,40,29,0.725,7.2471561,0.2499019344827586,4.4224032,555,8,0,0.4883447,4.1570601,3.090096,0
ace_bounded_adapt,train,{theorem}__adapt__gpt-5.6-luna__seed*,257a7e3e3dbeef15ef2cce875811a200b45f2a828af33beedb3e4ced75730452,adapt_grounded_transition,grounded_training_policy,gpt-5.6-luna,1,1,1,1.0,0.00335635,0.00335635,0,3,0,0,0.00335635,0.0027155499999999997,0.0006408,0
ace_bounded_adapt,train,{theorem}__adapt__gpt-5.6-luna__seed*,47efe5a81c1277bd3d80feca50783cc745167f3b23e89fc40274df3ed1b5a1a0,adapt_grounded_transition,grounded_training_policy,gpt-5.6-luna,1,1,0,0.0,0.00183925,,0.00183925,1,0,0,0.00183925,0.00157885,0.0002604,0
ace_bounded_adapt,train,{theorem}__adapt__gpt-5.6-luna__seed*,579db90eedb828a8617374f036efee11c46694149011ea0870548b365de780e5,adapt_grounded_transition,grounded_training_policy,gpt-5.6-luna,1,1,0,0.0,0.0026936,,0.0026936,2,0,0,0.0026936,0.0022892,0.00040439999999999996,0
ace_bounded_adapt,train,{theorem}__adapt__gpt-5.6-luna__seed*,c31ad50497757be31cce9e624b0897f0b8fda768defaed82fa0b846599aae85a,adapt_grounded_transition,grounded_training_policy,gpt-5.6-luna,1,1,0,0.0,0.0020183499999999995,,0.0020183499999999995,1,0,0,0.0020183499999999995,0.0017603499999999997,0.000258,0
ace_bounded_pilot,train,{theorem}__admission-off-r64__gpt-5.6-luna__seed*,5d17149302c5173cac15bd3d7c11089afa04b2b2dce99ff3a3d393d863990e5d,prove_theorem_grounded,prove_theorem_grounded_policy,gpt-5.6-luna,2,2,2,1.0,0.00411661,0.002058305,0,4,2,0,0.0027061299999999997,0.00271981,0.0013968000000000001,0
ace_bounded_pilot,train,{theorem}__admission-on-r64__gpt-5.6-luna__seed*,4c1cf3c3c9c81f7bb7e9e2a747bb1b86b7af3c33765b5eb88414d62941917c72,prove_theorem_grounded,prove_theorem_grounded_policy,gpt-5.6-luna,2,2,2,1.0,0.0039581700000000004,0.0019790850000000002,0,8,2,0,0.00233327,0.00221097,0.0017472,0
ace_bounded_pilot,train,{theorem}__focused-off-r64__gpt-5.6-luna__seed*,4c1cf3c3c9c81f7bb7e9e2a747bb1b86b7af3c33765b5eb88414d62941917c72,prove_theorem_grounded,prove_theorem_grounded_policy,gpt-5.6-luna,2,2,2,1.0,0.052150499999999995,0.026075249999999998,0,26,1,0,0.048217319999999994,0.036186899999999994,0.0159636,0
ace_bounded_pilot,train,{theorem}__focused-on-r64__gpt-5.6-luna__seed*,c5b55ce4fec5b6d0f4c60d6d24b768c2e13f6b4d517cc365cc5261feb2bb5349,prove_theorem_grounded,prove_theorem_grounded_policy,gpt-5.6-luna,2,2,2,1.0,0.030344559999999993,0.015172279999999996,0,23,0,0,0.018056729999999997,0.01812136,0.0122232,0
ace_bounded_pilot,train,{theorem}__money-off-r64__gpt-5.6-luna__seed*,c5b55ce4fec5b6d0f4c60d6d24b768c2e13f6b4d517cc365cc5261feb2bb5349,prove_theorem_grounded,prove_theorem_grounded_policy,gpt-5.6-luna,2,2,0,0.0,0.24585169,,0.24585169,65,0,0,0.12502156,0.18646129,0.05939040000000001,0
ace_bounded_pilot,train,{theorem}__money-on-r64__gpt-5.6-luna__seed*,c5b55ce4fec5b6d0f4c60d6d24b768c2e13f6b4d517cc365cc5261feb2bb5349,prove_theorem_grounded,prove_theorem_grounded_policy,gpt-5.6-luna,2,2,0,0.0,0.09028233999999999,,0.09028233999999999,48,0,0,0.047183859999999994,0.05994154,0.030340799999999998,0
ace_bounded_pilot,train,{theorem}__restart-off-r64__gpt-5.6-luna__seed*,c5b55ce4fec5b6d0f4c60d6d24b768c2e13f6b4d517cc365cc5261feb2bb5349,prove_theorem_grounded,prove_theorem_grounded_policy,gpt-5.6-luna,2,2,0,0.0,0.20816041000000002,,0.20816041000000002,92,0,0,0.10871106000000001,0.14383441,0.064326,0
ace_bounded_pilot,train,{theorem}__restart-on-r64__gpt-5.6-luna__seed*,415521b8c8762e9f333b8d180668e190f2c0b55cd9f15ac89eb61e76edcbf057,prove_theorem_grounded,prove_theorem_grounded_policy,gpt-5.6-luna,2,2,1,0.5,0.16109184999999998,0.16109184999999998,0.11828744,52,0,0,0.11828744,0.11889385000000001,0.04219799999999999,0
ace_bounded_validation,validation,{theorem}__integrated-r64__gpt-5.6-luna__seed*,62993c9b448171c7d3cee78fd313870418a896d8ffd2955f01a900637f854118,prove_theorem_grounded,prove_theorem_grounded_policy,gpt-5.6-luna,40,40,25,0.625,0.75677324,0.0302709296,0.59179529,458,7,0,0.04792229,0.48477644,0.2719968,0
ace_capacity_20260912,train,ace_adaptation_attribution-terra-20260912__step00_reducer_{theorem}__gpt-5.6-luna__seed*,1e23c6141b5d2df39c1e8bf0671ea73dc72fd46729e39d9ec2e99926000a4b2c,aggregate_curation_deltas,capacity_role_policy,gpt-5.6-luna,1,1,1,1.0,0.0013096,0.0013096,0,1,0,0,0.0013096,0.0002656,0.001044,0
ace_capacity_20260912,train,ace_adaptation_attribution-terra-20260912__step00_reducer_{theorem}__gpt-5.6-terra__seed*,eb29724aba3494de5a08629d69bbde951d49dd9dcf81ccaf5a6c2f8dc6ba732b,aggregate_curation_deltas,capacity_role_policy,gpt-5.6-terra,1,1,1,1.0,0.009856,0.009856,0,1,0,0,0.009856,0.002656,0.0072,0
ace_capacity_20260912,train,ace_adaptation_attribution-terra-20260912__step04_reducer_{theorem}__gpt-5.6-luna__seed*,ae0ac48833b2d86d4c45d407a050db3d402f15fca59754ba20a76453027225ca,aggregate_curation_deltas,capacity_role_policy,gpt-5.6-luna,1,1,1,1.0,0.0013711,0.0013711,0,1,0,0,0.0013711,0.0003271,0.001044,0
ace_capacity_20260912,train,ace_adaptation_attribution-terra-20260912__step04_reducer_{theorem}__gpt-5.6-terra__seed*,07e4801d4f5878a6de64c95a927fa00334420dcd274d12b13043109ff71e204f,aggregate_curation_deltas,capacity_role_policy,gpt-5.6-terra,1,1,1,1.0,0.013159,0.013159,0,1,0,0,0.013159,0.0032709999999999996,0.009888000000000001,0
ace_capacity_20260912,train,ace_adaptation_attribution-terra-20260912__step08_reducer_{theorem}__gpt-5.6-luna__seed*,c6042c5aa29f34052a2ad77865e0c37571d88b0598f084e28c1fe29a0e95cee7,aggregate_curation_deltas,capacity_role_policy,gpt-5.6-luna,1,1,1,1.0,0.00114535,0.00114535,0,1,0,0,0.00114535,0.00037735,0.000768,0
ace_capacity_20260912,train,ace_adaptation_attribution-terra-20260912__step08_reducer_{theorem}__gpt-5.6-terra__seed*,ffb6746e6725dd5f890278590157f8a67f991e0e136da3b821cbbaf5db77a36a,aggregate_curation_deltas,capacity_role_policy,gpt-5.6-terra,1,1,1,1.0,0.010349500000000001,0.010349500000000001,0,1,0,0,0.010349500000000001,0.0037735,0.006576,0
ace_capacity_20260912,train,ace_adaptation_attribution-terra-20260912__step12_reducer_{theorem}__gpt-5.6-luna__seed*,662587ad35c63d8f311968095f71e38c3423b16c4d32092eb6de0e7dcdc6fb23,aggregate_curation_deltas,capacity_role_policy,gpt-5.6-luna,1,1,1,1.0,0.0009280499999999999,0.0009280499999999999,0,1,0,0,0.0009280499999999999,0.00037485,0.0005532,0
ace_capacity_20260912,train,ace_adaptation_attribution-terra-20260912__step12_reducer_{theorem}__gpt-5.6-terra__seed*,cad8d62dc9a4c17f9cee6e49ea27bfed384b88d790c0d292d70e87f7c5d5ed7a,aggregate_curation_deltas,capacity_role_policy,gpt-5.6-terra,1,1,1,1.0,0.0096525,0.0096525,0,1,0,0,0.0096525,0.0037484999999999997,0.005904,0
ace_capacity_20260912,train,ace_adaptation_attribution-terra-20260912__step16_reducer_{theorem}__gpt-5.6-luna__seed*,254539776fe1b54c84a7db32734d7ecc93c0bfb469b0e0c8972f8d809d627bb4,aggregate_curation_deltas,capacity_role_policy,gpt-5.6-luna,1,1,1,1.0,0.0013475499999999999,0.0013475499999999999,0,1,0,0,0.0013475499999999999,0.00050035,0.0008472,0
ace_capacity_20260912,train,ace_adaptation_attribution-terra-20260912__step16_reducer_{theorem}__gpt-5.6-terra__seed*,c7ad718f1c1a9593d27fe82a7ef32714d847092bc7ce798357d10096d29a1cd6,aggregate_curation_deltas,capacity_role_policy,gpt-5.6-terra,1,1,1,1.0,0.014315500000000002,0.014315500000000002,0,1,0,0,0.014315500000000002,0.0050035,0.009312,0
ace_capacity_20260912,train,ace_adaptation_attribution-terra-20260912__step20_reducer_{theorem}__gpt-5.6-luna__seed*,fdd757e01262de38d3433e5620dd90fc808ddf521742439decae2c45a5835d7c,aggregate_curation_deltas,capacity_role_policy,gpt-5.6-luna,1,1,1,1.0,0.0013292500000000001,0.0013292500000000001,0,1,0,0,0.0013292500000000001,0.00062485,0.0007044,0
ace_capacity_20260912,train,ace_adaptation_attribution-terra-20260912__step20_reducer_{theorem}__gpt-5.6-terra__seed*,bda3980561c0710a51e6d35e1670adb54ad5eac272b2cc1a0d073bdf9bef75d6,aggregate_curation_deltas,capacity_role_policy,gpt-5.6-terra,1,1,1,1.0,0.0136405,0.0136405,0,1,0,0,0.0136405,0.0062485,0.007392,0
ace_capacity_20260912,train,ace_adaptation_attribution-terra-20260912__step24_reducer_{theorem}__gpt-5.6-luna__seed*,a3d3442f057dc0883013f72fd605659bbad2d3dc49dfa541e9463bcf2bece390,aggregate_curation_deltas,capacity_role_policy,gpt-5.6-luna,1,1,1,1.0,0.0010326,0.0010326,0,1,0,0,0.0010326,0.0006066,0.000426,0
ace_capacity_20260912,train,ace_adaptation_attribution-terra-20260912__step24_reducer_{theorem}__gpt-5.6-terra__seed*,06fc5d0a8a9c24dd270958a9439bb5f866e4790333aac4915964195135849932,aggregate_curation_deltas,capacity_role_policy,gpt-5.6-terra,1,1,1,1.0,0.018582,0.018582,0,1,0,0,0.018582,0.006065999999999999,0.012516000000000001,0
ace_capacity_20260912,train,ace_adaptation_attribution-terra-20260912__step28_reducer_{theorem}__gpt-5.6-luna__seed*,6d8b7d736bdcaea3674ab772fe99240001059c3fcfacd9d267e9da351cb5d670,aggregate_curation_deltas,capacity_role_policy,gpt-5.6-luna,1,1,1,1.0,0.0018133499999999998,0.0018133499999999998,0,1,0,0,0.0018133499999999998,0.00073935,0.0010739999999999999,0
ace_capacity_20260912,train,ace_adaptation_attribution-terra-20260912__step28_reducer_{theorem}__gpt-5.6-terra__seed*,c312c28d0a990872d3f53a7e0bf75d6ff16377a99ab67f677767de1430a17fdb,aggregate_curation_deltas,capacity_role_policy,gpt-5.6-terra,1,1,1,1.0,0.0174255,0.0174255,0,1,0,0,0.0174255,0.0073935,0.010032000000000001,0
ace_capacity_20260912,train,ace_adaptation_attribution-terra-20260912__step32_reducer_{theorem}__gpt-5.6-luna__seed*,6d010deb48502915b08e9a2de876b5062e67a610f84ad4f79cea7efb5d6ef5e6,aggregate_curation_deltas,capacity_role_policy,gpt-5.6-luna,1,1,1,1.0,0.0016946499999999998,0.0016946499999999998,0,1,0,0,0.0016946499999999998,0.0007898499999999999,0.0009048,0
ace_capacity_20260912,train,ace_adaptation_attribution-terra-20260912__step32_reducer_{theorem}__gpt-5.6-terra__seed*,11e1d4cded7183f6293c17a2b7c120375900f6fe70e512510a29203f875409ef,aggregate_curation_deltas,capacity_role_policy,gpt-5.6-terra,1,1,1,1.0,0.0156385,0.0156385,0,1,0,0,0.0156385,0.007898500000000001,0.00774,0
ace_capacity_20260912,train,ace_adaptation_attribution-terra-20260912__step36_reducer_{theorem}__gpt-5.6-luna__seed*,bd305b9ec6916d8b94a8acee2a2af9dcb65374b4995f0f2947f24b2e22eaa1ed,aggregate_curation_deltas,capacity_role_policy,gpt-5.6-luna,1,1,1,1.0,0.00135555,0.00135555,0,1,0,0,0.00135555,0.00080835,0.0005472,0
ace_capacity_20260912,train,ace_adaptation_attribution-terra-20260912__step36_reducer_{theorem}__gpt-5.6-terra__seed*,bf18bcf6e01654510e340c37ee96366336daaaa2d70ab5d6ef9460691a7e553b,aggregate_curation_deltas,capacity_role_policy,gpt-5.6-terra,1,1,1,1.0,0.013603500000000001,0.013603500000000001,0,1,0,0,0.013603500000000001,0.0080835,0.00552,0
