receipt,stage,cell,model,created_utc,charged,repriced,input,cached,output,reasoning,uncached_cost,exception,response_id,provider_model
3e739345f0cf49f69a52b3f27980bec9,validation,validation__ace_historical__proof__imo_1969_p2__seed0,gpt-5.6-luna,2026-09-18T15:13:53.216931+00:00,0.0012764999999999999,0.0012764999999999999,16803,16505,739,516,0.0042474,,resp_0e7ba5f0c0bfd2f9006aad5531864c87d2b547156f268b60ac,gpt-5.6-luna
803a4fc2daac4d92a71dd8c0322a1daa,validation,validation__nonace_matched__proof__mathd_numbertheory_64__seed0,gpt-5.6-luna,2026-09-18T15:13:53.495516+00:00,0.00271954,0.00271954,9590,2607,1059,1009,0.0031888,,resp_046f722f18b6833a006aad5531a64887d28d7c0f4f1590b414,gpt-5.6-luna
4a2ee008ecfc46bdb3ce8667fa50302f,validation,validation__nonace_matched__proof__imo_1969_p2__seed0,gpt-5.6-luna,2026-09-18T15:13:53.778645+00:00,0.00319194,0.00319194,13398,2607,818,675,0.0036612,,resp_035a5afb026d8cae006aad5531f6c487d2b7ab1a2879192fd2,gpt-5.6-luna
212693e4cb4a447f8e7334d5c21b1c74,validation,validation__ace_selected__proof__imo_1969_p2__seed0,gpt-5.6-luna,2026-09-18T15:13:54.003053+00:00,0.00126548,0.00126548,26602,24594,310,166,0.005692399999999999,,resp_06850ad51ef6a9b0006aad55325ad887d29c93fcc2e0f4c022,gpt-5.6-luna
67c1cd5c62b641c989e2b9d78b679769,validation,validation__nonace_ordinary__proof__imo_1984_p6__seed0,gpt-5.6-luna,2026-09-18T15:13:54.429706+00:00,0.0044515399999999995,0.0044515399999999995,23164,2607,240,0,0.0049207999999999995,,resp_049b04b0f179470f006aad5532946087d2af4106db92297905,gpt-5.6-luna
3dd5b83d5c7d49c7aa7018ca01701a9e,validation,validation__ace_selected__proof__mathd_numbertheory_303__seed0,gpt-5.6-luna,2026-09-18T15:13:54.689673+00:00,0.00574262,0.00574262,30247,10491,1318,212,0.007631,,resp_0d82fdf392932fe1006aad55341f5487d2b7cda1cd22fc7f1f,gpt-5.6-luna
f2383496e9714270afaf5703fc3b1a86,validation,validation__ace_historical__proof__mathd_numbertheory_530__seed0,gpt-5.6-luna,2026-09-18T15:13:55.939009+00:00,0.0064378399999999985,0.0064378399999999985,31228,4772,876,266,0.007296799999999999,,resp_0fbd7b8b03a12c31006aad5534235087d2845fae1bd8d903b4,gpt-5.6-luna
491ecf13edc44592a0053dff0378c7a0,validation,validation__ace_historical__proof__mathd_numbertheory_43__seed0,gpt-5.6-luna,2026-09-18T15:13:56.164933+00:00,0.00371624,0.00371624,20380,4772,416,308,0.0045752,,resp_054deab920491dea006aad553457d087d2996d1dd3c92e92cd,gpt-5.6-luna
a91d3f2d8fa04cfc8f401b51c200915e,validation,validation__nonace_ordinary__proof__imo_1969_p2__seed0,gpt-5.6-luna,2026-09-18T15:13:56.411231+00:00,0.00073498,0.00073498,15173,14529,263,127,0.0033502,,resp_0103d8a2f0f49d85006aad553493e887d2b7c27d81264b5c15,gpt-5.6-luna
fed2faac5fe34dfe854233b80dded7fa,validation,validation__ace_selected__proof__mathd_numbertheory_530__seed0,gpt-5.6-luna,2026-09-18T15:13:56.683619+00:00,0.00101248,0.00101248,33335,32374,144,119,0.006839799999999999,,resp_00ab10096c606b02006aad5534dc7087d2b6e9b183bbb32bc7,gpt-5.6-luna
14ba911fe7014e149dccf6494df8bb34,validation,validation__nonace_matched__proof__amc12_2000_p12__seed0,gpt-5.6-luna,2026-09-18T15:13:56.721076+00:00,0.0030247399999999997,0.0030247399999999997,11410,2607,1010,891,0.0034939999999999997,,resp_03460fa21d3a6d47006aad55350f0487d2b83fc388bcf6efdf,gpt-5.6-luna
4c906347cd354ddb898738dced85b2b9,validation,validation__ace_selected__proof__imo_1984_p6__seed0,gpt-5.6-luna,2026-09-18T15:13:58.679563+00:00,0.00097822,0.00097822,22499,21511,292,23,0.0048502,,resp_02bea1aa04e89397006aad5536dec887d2b7f5009d57661e33,gpt-5.6-luna
0516d220263d4dbcb822898f0b3663c3,validation,validation__ace_selected__proof__imo_1969_p2__seed0,gpt-5.6-luna,2026-09-18T15:13:59.480967+00:00,0.00144718,0.00144718,27599,26599,596,516,0.006235,,resp_06850ad51ef6a9b0006aad5537e0f087d284b816290a24a881,gpt-5.6-luna
10daba9a95c3423b96142706b5619cac,validation,validation__ace_historical__proof__mathd_numbertheory_303__seed0,gpt-5.6-luna,2026-09-18T15:13:59.722710+00:00,0.004062639999999999,0.004062639999999999,23180,4772,238,105,0.0049216,,resp_0414542317fc8ef8006aad5537e31887d29d743ba1b9b1a663,gpt-5.6-luna
082eef560a0a4687a692ccd0b1fdf664,validation,validation__nonace_matched__proof__mathd_numbertheory_530__seed0,gpt-5.6-luna,2026-09-18T15:14:00.036007+00:00,0.0037131399999999998,0.0037131399999999998,20066,2607,141,22,0.004182399999999999,,resp_043c8cce61f8a55c006aad5538391487d2a0d2c5229c5a3840,gpt-5.6-luna
16f4bde27e2e4ec2938471f8ac133169,validation,validation__nonace_ordinary__proof__mathd_numbertheory_43__seed0,gpt-5.6-luna,2026-09-18T15:14:00.766144+00:00,0.00154168,0.00154168,13220,8684,384,280,0.0031048,,resp_0456abe17b0ea6ac006aad5538f12c87d28573eb445560570c,gpt-5.6-luna
1e26e1c63e1b473bb6c539914a559688,validation,validation__nonace_ordinary__proof__imo_1969_p2__seed0,gpt-5.6-luna,2026-09-18T15:14:01.417910+00:00,0.001154,0.001154,16045,15170,563,477,0.0038846,,resp_0103d8a2f0f49d85006aad5539981c87d28fe618981b01f847,gpt-5.6-luna
75028c684fdb48b3862ab5370faf8030,validation,validation__ace_selected__proof__mathd_numbertheory_530__seed0,gpt-5.6-luna,2026-09-18T15:14:01.442927+00:00,0.00099444,0.00099444,34035,33332,156,131,0.0069942,,resp_00ab10096c606b02006aad5539a02887d29444eee726921367,gpt-5.6-luna
fecaa79f6ade4bc2a193d7f03217d30d,validation,validation__nonace_matched__proof__aime_1991_p6__seed0,gpt-5.6-luna,2026-09-18T15:14:01.550247+00:00,0.00016028,0.00016028,4207,4204,63,38,0.000917,,resp_0c54c0b4d2f0bb72006aad5539afcc87d29f82c3fa9e366c90,gpt-5.6-luna
d059258aa5ff4918b02299930e608945,validation,validation__ace_selected__proof__imo_1984_p6__seed0,gpt-5.6-luna,2026-09-18T15:14:02.251103+00:00,0.0016347199999999999,0.0016347199999999999,22828,22496,932,685,0.005684,,resp_02bea1aa04e89397006aad553a6be487d2b70e7b8d07a4dfb1,gpt-5.6-luna
2baf198e405c4552b24429624fda18f6,validation,validation__ace_historical__proof__mathd_numbertheory_43__seed0,gpt-5.6-luna,2026-09-18T15:14:02.414358+00:00,0.0015365399999999999,0.0015365399999999999,20964,20377,843,808,0.0052044,,resp_054deab920491dea006aad553abab887d291f1b1574e33a1a3,gpt-5.6-luna
b6b4feb5d0b24d6f81d70ed38239bbe1,validation,validation__ace_historical__proof__aime_1991_p6__seed0,gpt-5.6-luna,2026-09-18T15:14:02.881403+00:00,0.00063572,0.00063572,12031,10736,135,16,0.0025681999999999996,,resp_0d9976c04f2d945b006aad553b085487d2b3a7bea84958f5c1,gpt-5.6-luna
7f7e061e98a9423e8358ce36dbe2468b,validation,validation__ace_historical__proof__imo_1969_p2__seed0,gpt-5.6-luna,2026-09-18T15:14:03.116653+00:00,0.00362024,0.00362024,16876,4772,920,803,0.004479199999999999,,resp_0188fe620baec394006aad553b468887d29c2fc6834b0bd29d,gpt-5.6-luna
3563ed03d80c4991a9200cda2ebfb765,validation,validation__nonace_matched__proof__mathd_numbertheory_303__seed0,gpt-5.6-luna,2026-09-18T15:14:03.144590+00:00,0.00213474,0.00213474,21648,18327,920,27,0.005433599999999999,,resp_0c5c9e6dd1894017006aad553b562c87d2834542f22ce2c915,gpt-5.6-luna
b31ddaff30ed493388cdfcf10f12d6a3,validation,validation__nonace_matched__proof__aime_1991_p6__seed0,gpt-5.6-luna,2026-09-18T15:14:03.316711+00:00,0.00046468,0.00046468,5459,4204,108,0,0.0012214,,resp_0c54c0b4d2f0bb72006aad553b76a487d2afe152a7453371e6,gpt-5.6-luna
0c524f4b9a4940e8bd74731001c9af36,validation,validation__ace_historical__proof__mathd_numbertheory_303__seed0,gpt-5.6-luna,2026-09-18T15:14:03.538436+00:00,0.00231674,0.00231674,23455,23177,1498,595,0.0064886,,resp_0414542317fc8ef8006aad553bb4e087d2a7df1832e80e2b73,gpt-5.6-luna
28662db41d974807b4679df08f82f499,validation,validation__nonace_matched__proof__mathd_numbertheory_530__seed0,gpt-5.6-luna,2026-09-18T15:14:03.793460+00:00,0.00065606,0.00065606,21001,20063,56,19,0.004267399999999999,,resp_043c8cce61f8a55c006aad553bfa8487d2ada393c955911a10,gpt-5.6-luna
8f2f19c04625427d989aeabdb5316884,validation,validation__ace_historical__proof__mathd_numbertheory_530__seed0,gpt-5.6-luna,2026-09-18T15:14:03.890551+00:00,0.0010977,0.0010977,32805,31225,131,103,0.0067182,,resp_0fbd7b8b03a12c31006aad553c151c87d28ff922b2d6f38f41,gpt-5.6-luna
9d325a7f93f14a25a0941effa21d159a,validation,validation__ace_selected__proof__mathd_numbertheory_43__seed0,gpt-5.6-luna,2026-09-18T15:14:04.370441+00:00,0.00050222,0.00050222,19834,19601,53,0,0.004030399999999999,,resp_08c2aca635e605b1006aad553c8d9887d29a19ca1df8f3bd06,gpt-5.6-luna
b0921d568bf045d69c315d08ffb1f326,validation,validation__nonace_matched__proof__imo_1969_p2__seed0,gpt-5.6-luna,2026-09-18T15:14:04.401291+00:00,0.0012295,0.0012295,14849,13395,559,394,0.0036406,,resp_035a5afb026d8cae006aad553c8f7c87d2b5bda1db655b8a2d,gpt-5.6-luna
3fa53eb9b2c148d889e9af318409be5d,validation,validation__ace_selected__proof__mathd_numbertheory_530__seed0,gpt-5.6-luna,2026-09-18T15:14:05.042722+00:00,0.00204724,0.00204724,34235,34032,1105,122,0.008173,,resp_00ab10096c606b02006aad553d3b8c87d28493a79680acd17f,gpt-5.6-luna
d02a3ee204df40d599cb4c031f9bdea4,validation,validation__ace_historical__proof__aime_1991_p6__seed0,gpt-5.6-luna,2026-09-18T15:14:05.096200+00:00,0.00045876,0.00045876,12459,12028,110,82,0.0026238,,resp_0d9976c04f2d945b006aad553d424087d28c78ffca9d3ff511,gpt-5.6-luna
1f2ca7ee8ff64ea3933da8b82aabc8ad,validation,validation__nonace_matched__proof__mathd_numbertheory_530__seed0,gpt-5.6-luna,2026-09-18T15:14:05.841578+00:00,0.00057736,0.00057736,21107,20998,113,0,0.004357,,resp_043c8cce61f8a55c006aad553e05c487d2b85133cb6861f19e,gpt-5.6-luna
a7107a9b9f784a8cb914ee0fc0db2ae8,validation,validation__nonace_matched__proof__aime_1991_p6__seed0,gpt-5.6-luna,2026-09-18T15:14:05.973557+00:00,0.00037131999999999996,0.00037131999999999996,5849,5456,153,48,0.0013533999999999998,,resp_0c54c0b4d2f0bb72006aad553e1f5087d2962fc23f0e50d19e,gpt-5.6-luna
1ba666c910194ae4b16a6ca14fc7ad29,validation,validation__nonace_ordinary__proof__aime_1991_p6__seed0,gpt-5.6-luna,2026-09-18T15:14:07.859065+00:00,0.00063334,0.00063334,10400,8397,54,24,0.0021447999999999997,,resp_005240e7d016e97f006aad55400a9887d2a0826660c17cee7a,gpt-5.6-luna
9820ed8252b445d98dbf5acdf7843171,validation,validation__ace_selected__proof__imo_1969_p2__seed0,gpt-5.6-luna,2026-09-18T15:14:07.970126+00:00,0.004181819999999999,0.004181819999999999,28869,10491,247,80,0.0060701999999999996,,resp_0340a92d17baf648006aad5540468c87d29b0bab5bcc0e3c56,gpt-5.6-luna
8520bab1ddb4468198f8d9a2bc61ddf9,validation,validation__nonace_matched__proof__aime_1991_p6__seed0,gpt-5.6-luna,2026-09-18T15:14:09.064672+00:00,0.00064532,0.00064532,6808,5846,280,222,0.0016975999999999998,,resp_0c54c0b4d2f0bb72006aad554137d887d29fe04d2c5263757f,gpt-5.6-luna
654c75ad917746ec85f6031041b68d91,validation,validation__nonace_matched__proof__mathd_numbertheory_530__seed0,gpt-5.6-luna,2026-09-18T15:14:09.099811+00:00,0.0008146799999999999,0.0008146799999999999,21855,21104,202,101,0.0046134,,resp_043c8cce61f8a55c006aad5541492c87d2afee7018b881a8c0,gpt-5.6-luna
af4a45e1b7ea4ec69d7599ea2e30d7e6,validation,validation__ace_historical__proof__imo_1984_p6__seed0,gpt-5.6-luna,2026-09-18T15:14:09.185297+00:00,0.004343639999999999,0.004343639999999999,24387,4772,271,0,0.0052026,,resp_0564fe637a6e69b4006aad554158bc87d28ab4eb96b14e35a4,gpt-5.6-luna
8d7f846fe4bc4ec69898d6888210a86f,validation,validation__nonace_ordinary__proof__imo_1969_p2__seed0,gpt-5.6-luna,2026-09-18T15:14:09.381550+00:00,0.0008808399999999999,0.0008808399999999999,16742,16042,350,324,0.0037683999999999994,,resp_0103d8a2f0f49d85006aad554192bc87d282f211c795027f90,gpt-5.6-luna
d2009f0fb89e41d68068d2f446b1a3eb,validation,validation__nonace_ordinary__proof__aime_1991_p6__seed0,gpt-5.6-luna,2026-09-18T15:14:10.133589+00:00,0.00136514,0.00136514,11587,10397,766,658,0.0032366,,resp_005240e7d016e97f006aad5542538887d2af9ef52afac67fcb,gpt-5.6-luna
ef0223982e0447d187fd56edf6939175,validation,validation__ace_historical__proof__amc12_2001_p21__seed0,gpt-5.6-luna,2026-09-18T15:14:10.462399+00:00,0.00079524,0.00079524,6507,4772,294,159,0.0016541999999999998,,resp_0095e3b0152d9438006aad55429eac87d28b60ec179998fb95,gpt-5.6-luna
14472171730846aca36854e78d0ad31a,validation,validation__ace_selected__proof__amc12_2001_p21__seed0,gpt-5.6-luna,2026-09-18T15:14:10.612949+00:00,0.00078962,0.00078962,12226,10491,194,123,0.002678,,resp_07e141244308b7ba006aad5542c29c87d2a4172dd7e0a5156b,gpt-5.6-luna
22ae9c0538584bf7a37e2df3b8360e69,validation,validation__ace_selected__proof__aime_1991_p6__seed0,gpt-5.6-luna,2026-09-18T15:14:12.075046+00:00,0.00049748,0.00049748,13684,13474,155,26,0.0029227999999999997,,resp_02e1315e4021e6dd006aad5544403487d2b0887be8d9c52958,gpt-5.6-luna
79ad43fde7c14454a4af2265321f1746,validation,validation__nonace_matched__proof__imo_1969_p2__seed0,gpt-5.6-luna,2026-09-18T15:14:12.421932+00:00,0.00106552,0.00106552,16097,14846,432,348,0.0037378,,resp_035a5afb026d8cae006aad554498a487d2a17aa55ec5ebde4c,gpt-5.6-luna
3e2851eacf0a4d1b8d83356f606c8b23,validation,validation__nonace_matched__proof__mathd_numbertheory_303__seed0,gpt-5.6-luna,2026-09-18T15:14:12.599361+00:00,0.005358139999999999,0.005358139999999999,23161,2607,996,94,0.0058274,,resp_00bfc9efa51440a1006aad554502a887d295859c7e3abf8089,gpt-5.6-luna
bc4a4293358540c49d0d3166551d28fd,validation,validation__ace_selected__proof__imo_1969_p2__seed0,gpt-5.6-luna,2026-09-18T15:14:12.669187+00:00,0.0018743199999999998,0.0018743199999999998,30275,28866,846,739,0.0070702,,resp_0340a92d17baf648006aad5545078487d2a1bd3f5c7ceba530,gpt-5.6-luna
1b35eafee785428cac59186210f95b07,validation,validation__nonace_matched__proof__mathd_numbertheory_530__seed0,gpt-5.6-luna,2026-09-18T15:14:13.199254+00:00,0.00190224,0.00190224,23082,21852,1016,296,0.0058356,,resp_043c8cce61f8a55c006aad55455ff487d280759fced309bcf6,gpt-5.6-luna
e7fdc1168def4ccea11b5ea2120b3404,validation,validation__nonace_matched__proof__aime_1991_p6__seed0,gpt-5.6-luna,2026-09-18T15:14:13.285686+00:00,0.0008412999999999999,0.0008412999999999999,8693,6805,273,161,0.0020662,,resp_0c54c0b4d2f0bb72006aad5545780887d2955ee78f2d90a4f8,gpt-5.6-luna
7a3d322471514961a7aad058fec23e26,validation,validation__ace_historical__proof__imo_1984_p6__seed0,gpt-5.6-luna,2026-09-18T15:14:13.699292+00:00,0.004590839999999999,0.004590839999999999,25515,4772,289,250,0.0054497999999999994,,resp_0738499d3489a09c006aad5545e20887d2bb702f79f50b2d86,gpt-5.6-luna
2d9d1fd9e13d4acb89258c5d62fb570c,validation,validation__nonace_matched__proof__amc12_2000_p12__seed0,gpt-5.6-luna,2026-09-18T15:14:13.722157+00:00,0.00231894,0.00231894,11913,2607,338,219,0.0027882,,resp_00fdebdc30b17cbd006aad5546143487d2937a973257ae8ff3,gpt-5.6-luna
9c6010c8bf9f40648adc68aabdede813,validation,validation__nonace_matched__proof__imo_1984_p6__seed0,gpt-5.6-luna,2026-09-18T15:14:13.744512+00:00,0.0072777399999999996,0.0072777399999999996,26399,2607,2056,1687,0.007746999999999999,,resp_0d1310737c6aaa17006aad5545ffc087d2ba059d5c149c6a44,gpt-5.6-luna
1b874ff3d94449019cfc1ddeef3c4de9,validation,validation__ace_selected__proof__mathd_numbertheory_530__seed0,gpt-5.6-luna,2026-09-18T15:14:13.876386+00:00,0.00703362,0.00703362,37890,10491,1120,122,0.008922,,resp_0af6658db509bdb2006aad55462d6487d2bd88c7b5e0f61fb4,gpt-5.6-luna
fa0213f5af0446da87a137af8ca90f62,validation,validation__ace_historical__proof__mathd_numbertheory_43__seed0,gpt-5.6-luna,2026-09-18T15:14:13.902235+00:00,0.0016114200000000001,0.0016114200000000001,21960,20961,827,343,0.0053844,,resp_054deab920491dea006aad554611f487d2b6025a05de2a12fd,gpt-5.6-luna
5a9dd92291fc4c61b8ebf7f98357178b,validation,validation__ace_historical__proof__amc12_2001_p21__seed0,gpt-5.6-luna,2026-09-18T15:14:14.847821+00:00,0.0006276799999999999,0.0006276799999999999,8548,6504,74,39,0.0017984,,resp_0095e3b0152d9438006aad5546fa3887d2af150343b9a725a6,gpt-5.6-luna
afbac268ae4b40ff812d3820a3ee42dc,validation,validation__ace_historical__proof__imo_1969_p2__seed0,gpt-5.6-luna,2026-09-18T15:14:15.173088+00:00,0.00165486,0.00165486,20478,16873,497,443,0.004692,,resp_0188fe620baec394006aad554756a887d2a32b6b43a0a9b77b,gpt-5.6-luna
d011b2c8d1de4ce8ba2d4692568bd57c,validation,validation__ace_historical__proof__mathd_numbertheory_303__seed0,gpt-5.6-luna,2026-09-18T15:14:15.275718+00:00,0.005598639999999999,0.005598639999999999,25040,4772,1208,481,0.006457599999999999,,resp_08096a1a8325a14e006aad554776a887d2a3c25eb97acde72a,gpt-5.6-luna
4cab18a58b384033b4d4bf799addd19d,validation,validation__ace_selected__proof__aime_1991_p6__seed0,gpt-5.6-luna,2026-09-18T15:14:15.805958+00:00,0.00045582,0.00045582,14256,13681,56,28,0.0029184,,resp_02e1315e4021e6dd006aad5547f7ac87d2a81b5301d16ac5a8,gpt-5.6-luna
242655d35ec54fea89254d02106e1d68,validation,validation__nonace_ordinary__proof__imo_1969_p2__seed0,gpt-5.6-luna,2026-09-18T15:14:15.859350+00:00,0.0015870999999999997,0.0015870999999999997,16166,11345,330,218,0.0036292,,resp_0d377c33da6d8684006aad55483c3887d2a7eeac67a2fe708d,gpt-5.6-luna
cf67a0fe95894d228bde2aa58f62b9af,validation,validation__ace_historical__proof__aime_1991_p6__seed0,gpt-5.6-luna,2026-09-18T15:14:16.080589+00:00,0.00230844,0.00230844,11961,4772,646,614,0.0031674,,resp_0a9cca81c90fcc27006aad55483af887d28dd97f9bbccd7431,gpt-5.6-luna
7585d9473f0b44ffa08932c893f668ff,validation,validation__nonace_matched__proof__aime_1991_p6__seed0,gpt-5.6-luna,2026-09-18T15:14:17.087808+00:00,0.0023708,0.0023708,11527,8690,1358,1265,0.003935,,resp_0c54c0b4d2f0bb72006aad5549699c87d2ab65dd4a6befb6f8,gpt-5.6-luna
9db26e502a1948c182775e55e2c8a46a,validation,validation__ace_selected__proof__aime_1991_p6__seed0,gpt-5.6-luna,2026-09-18T15:14:17.743604+00:00,0.00062486,0.00062486,14392,14253,260,138,0.0031903999999999995,,resp_02e1315e4021e6dd006aad554a3be887d28d9374e8d985367f,gpt-5.6-luna
321af29636794f06b2c6b70d4ac2a2cd,validation,validation__ace_selected__proof__amc12_2001_p21__seed0,gpt-5.6-luna,2026-09-18T15:14:18.139136+00:00,0.00084962,0.00084962,12640,10491,175,140,0.002738,,resp_0f27fc8ba3d42340006aad554a4ae487d2afc671ef17d4823e,gpt-5.6-luna
4f6c6f7626f24b88a1a0022fa571df5c,validation,validation__nonace_matched__proof__mathd_numbertheory_43__seed0,gpt-5.6-luna,2026-09-18T15:14:18.669467+00:00,0.00201936,0.00201936,12678,10928,1209,918,0.003986399999999999,,resp_0ad204217d773a17006aad554af3c087d299afe4c5ce3a7a37,gpt-5.6-luna
d69d553a0d784ab1874b6b3ea8eb7a01,validation,validation__nonace_matched__proof__imo_1969_p2__seed0,gpt-5.6-luna,2026-09-18T15:14:18.743014+00:00,0.004345539999999999,0.004345539999999999,15188,2607,1481,1323,0.004814799999999999,,resp_0bb311d734b37058006aad554af89c87d2a17bab467d761640,gpt-5.6-luna
30ed632f85a0442287b220a5e5aa3671,validation,validation__ace_historical__proof__imo_1984_p6__seed0,gpt-5.6-luna,2026-09-18T15:14:18.936839+00:00,0.00070344,0.00070344,26220,25512,43,17,0.005295599999999999,,resp_0738499d3489a09c006aad554b40f887d29f40efb3621a669c,gpt-5.6-luna
221cde9c940a49a0ba93528d12128bcf,validation,validation__ace_selected__proof__mathd_numbertheory_43__seed0,gpt-5.6-luna,2026-09-18T15:14:19.494368+00:00,0.0005210200000000001,0.0005210200000000001,20051,19831,67,12,0.0040906,,resp_08c2aca635e605b1006aad554babf887d28e5ffd3e289bd3b6,gpt-5.6-luna
e17e06bd804a40f2a2fc861c9a76b5bb,validation,validation__nonace_ordinary__proof__aime_1991_p6__seed0,gpt-5.6-luna,2026-09-18T15:14:19.564392+00:00,0.00119908,0.00119908,12677,11584,624,326,0.0032841999999999997,,resp_005240e7d016e97f006aad554c0a0087d2b845f294bd755076,gpt-5.6-luna
b11808d3f20d4f17af13bbbf424433af,validation,validation__nonace_matched__proof__mathd_numbertheory_530__seed0,gpt-5.6-luna,2026-09-18T15:14:21.371072+00:00,0.00410714,0.00410714,22624,2607,43,15,0.0045763999999999996,,resp_01093fd55996bedc006aad554d900487d29f5c4b69f4520771,gpt-5.6-luna
92467b16cc8a4e47b7e302ba6000148f,validation,validation__ace_historical__proof__imo_1969_p2__seed0,gpt-5.6-luna,2026-09-18T15:14:21.427912+00:00,0.0011615,0.0011615,21619,20475,436,353,0.004847,,resp_0188fe620baec394006aad554d960887d2854321a4346d904b,gpt-5.6-luna
67a5c11c05f74ff8b63b6e338445e4db,validation,validation__ace_historical__proof__imo_1984_p6__seed0,gpt-5.6-luna,2026-09-18T15:14:21.496370+00:00,0.00146654,0.00146654,26308,26217,770,495,0.006185599999999999,,resp_0738499d3489a09c006aad554dae5487d29c40954863b155f9,gpt-5.6-luna
3ea880b6f46b4e53a36bd6464a84b09b,validation,validation__nonace_ordinary__proof__imo_1969_p2__seed0,gpt-5.6-luna,2026-09-18T15:14:21.684299+00:00,0.00109486,0.00109486,17087,16163,489,463,0.004004199999999999,,resp_0d377c33da6d8684006aad554ddff487d2a6eb64037ffdb11e,gpt-5.6-luna
39e8d224f7e24f479206494a748f376b,validation,validation__ace_selected__proof__aime_1991_p6__seed0,gpt-5.6-luna,2026-09-18T15:14:22.426031+00:00,0.00153518,0.00153518,15304,14389,887,835,0.0041252,,resp_02e1315e4021e6dd006aad554e998c87d28d2453178a5b978d,gpt-5.6-luna
b0e10252370548e6859b0ffa62b63f35,validation,validation__ace_historical__proof__aime_1991_p6__seed0,gpt-5.6-luna,2026-09-18T15:14:23.568283+00:00,0.00374416,0.00374416,13679,11958,2634,2204,0.0058966,,resp_0a9cca81c90fcc27006aad554fbcb887d2850bac7c0e36055a,gpt-5.6-luna
9d765d3efe0b42a8ad7cf81f0400c1a3,validation,validation__nonace_matched__proof__mathd_numbertheory_530__seed0,gpt-5.6-luna,2026-09-18T15:14:24.009426+00:00,0.00154082,0.00154082,23017,22621,841,132,0.0056126,,resp_01093fd55996bedc006aad5550352487d29eb40c877d9cb359,gpt-5.6-luna
eaba79ca9dda43e0bd60696b87e54751,validation,validation__ace_selected__proof__imo_1969_p2__seed0,gpt-5.6-luna,2026-09-18T15:14:24.355156+00:00,0.0062900199999999995,0.0062900199999999995,28586,10491,2051,1883,0.008178399999999999,,resp_04dd1a5cc0436f55006aad5550882c87d29c4f800e53c286bd,gpt-5.6-luna
cb40efa0113e41a08dbd6ae425171da4,validation,validation__ace_historical__proof__mathd_numbertheory_303__seed0,gpt-5.6-luna,2026-09-18T15:14:24.942664+00:00,0.005987039999999999,0.005987039999999999,27174,4772,1176,236,0.006846,,resp_0a5efe3bfbc0858d006aad55511d6887d29fd42f7d8cf0abfd,gpt-5.6-luna
7136ec2b5cd64aa6820b904d70a043c5,validation,validation__ace_selected__proof__mathd_numbertheory_530__seed0,gpt-5.6-luna,2026-09-18T15:14:25.275527+00:00,0.00584202,0.00584202,37932,10491,120,23,0.0077304,,resp_0e82414f2ffbcb1d006aad55517ec887d2b33a5a0a24f6a8b8,gpt-5.6-luna
147aa5bbf0b743d091bbf8dfac2eeb61,validation,validation__nonace_matched__proof__amc12_2000_p12__seed0,gpt-5.6-luna,2026-09-18T15:14:25.820466+00:00,0.00279074,0.00279074,13024,2607,546,429,0.00326,,resp_0a7460c85b135912006aad5552119c87d288da725c614d5fda,gpt-5.6-luna
404c6b5770c94f0db12bb12d0e5878e7,validation,validation__ace_selected__proof__mathd_numbertheory_303__seed0,gpt-5.6-luna,2026-09-18T15:14:27.006747+00:00,0.00491882,0.00491882,32434,10491,267,177,0.0068072,,resp_0492b5b4b98e0da5006aad55532de487d2bddee384884405de,gpt-5.6-luna
910c80d371f345ab8b7f880db5f51cc6,validation,validation__ace_historical__proof__imo_1969_p2__seed0,gpt-5.6-luna,2026-09-18T15:14:27.030590+00:00,0.00395384,0.00395384,20416,4772,608,492,0.004812799999999999,,resp_0835c9bd32b16335006aad5553418487d295e68fa2b4356139,gpt-5.6-luna
212d65bf7c64423783c011b2ff1712c1,validation,validation__nonace_ordinary__proof__imo_1969_p2__seed0,gpt-5.6-luna,2026-09-18T15:14:28.203969+00:00,0.00067628,0.00067628,17869,17084,148,122,0.0037514,,resp_0d377c33da6d8684006aad55546f0487d2a51a69227c8dd8fc,gpt-5.6-luna
53b338d1d8814922959e90ba3128c33f,validation,validation__ace_historical__proof__imo_1984_p6__seed0,gpt-5.6-luna,2026-09-18T15:14:29.426404+00:00,0.00569324,0.00569324,27109,4772,942,612,0.0065522,,resp_082ebfc97a0d1e2d006aad555599a487d28c93f22f31f0787a,gpt-5.6-luna
be5209d9fbaf4fbfba6c4ed0783007a2,validation,validation__nonace_matched__proof__mathd_numbertheory_530__seed0,gpt-5.6-luna,2026-09-18T15:14:31.698984+00:00,0.0057433399999999996,0.0057433399999999996,24811,2607,1042,385,0.0062126,,resp_05ec8f3e8166e2c8006aad5557e43487d2b1e9b6bae9747c72,gpt-5.6-luna
039a897fd8fa42dea37ef5cb4bbeb10e,validation,validation__nonace_matched__proof__amc12_2001_p21__seed0,gpt-5.6-luna,2026-09-18T15:14:31.811775+00:00,0.00086834,0.00086834,4312,2607,396,360,0.0013376,,resp_0631a0a3b5bfaad0006aad5558418487d2ae31bb025feab93f,gpt-5.6-luna
48ef5038501640dc8f77079d5b98f50d,validation,validation__nonace_ordinary__proof__imo_1969_p2__seed0,gpt-5.6-luna,2026-09-18T15:14:31.832590+00:00,0.00047492,0.00047492,18310,17866,24,0,0.0036907999999999997,,resp_0d377c33da6d8684006aad5557ff1887d2871a3d53486c57df,gpt-5.6-luna
