archive,arm,playbook,rendering,injection,theorem,seed,model,cap,requests_allowed,source,status,raw_solved,qualified_solved,cost_usd,cost_basis,input_tokens,cached_input_tokens,output_tokens,num_completions
ace_x_validation_ace_x5_offline_rv2_agentic,ace-fc7b45d4-core-medium,experiments/playbooks/ace_x5_offline.yaml,2,full,mathd_numbertheory_33,1,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x5_offline_rv2_agentic/configs/mathd_numbertheory_33__ace-fc7b45d4-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.00207156,2026-09-12 token repricing,17775,15908,1150,3
ace_x_validation_ace_x5_offline_rv2_agentic,ace-fc7b45d4-core-medium,experiments/playbooks/ace_x5_offline.yaml,2,full,imo_1981_p6,1,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x5_offline_rv2_agentic/configs/imo_1981_p6__ace-fc7b45d4-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.00279592,2026-09-12 token repricing,26324,23576,1479,4
ace_x_validation_ace_x5_offline_rv2_agentic,ace-fc7b45d4-core-medium,experiments/playbooks/ace_x5_offline.yaml,2,full,aime_1991_p9,1,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x5_offline_rv2_agentic/configs/aime_1991_p9__ace-fc7b45d4-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.01861096,2026-09-12 token repricing,258986,240768,8460,20
ace_x_validation_ace_x5_offline_rv2_agentic,ace-fc7b45d4-core-medium,experiments/playbooks/ace_x5_offline.yaml,2,full,amc12a_2019_p21,1,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x5_offline_rv2_agentic/configs/amc12a_2019_p21__ace-fc7b45d4-core-medium__gpt-5.6-luna__seed1/result.yaml,done,False,False,0.10342902000000001,2026-09-12 token repricing,2753979,2529011,6546,29
ace_x_validation_ace_x5_offline_rv2_agentic,ace-fc7b45d4-core-medium,experiments/playbooks/ace_x5_offline.yaml,2,full,mathd_algebra_251,1,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x5_offline_rv2_agentic/configs/mathd_algebra_251__ace-fc7b45d4-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.0030326399999999996,2026-09-12 token repricing,19671,16382,1706,3
ace_x_validation_ace_x5_offline_rv2_agentic,ace-fc7b45d4-core-medium,experiments/playbooks/ace_x5_offline.yaml,2,full,mathd_numbertheory_37,1,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x5_offline_rv2_agentic/configs/mathd_numbertheory_37__ace-fc7b45d4-core-medium__gpt-5.6-luna__seed1/result.yaml,done,False,False,0.031184699999999996,2026-09-12 token repricing,616674,583985,10806,32
ace_x_validation_ace_x5_offline_rv2_agentic,ace-fc7b45d4-core-medium,experiments/playbooks/ace_x5_offline.yaml,2,full,imo_1984_p6,1,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x5_offline_rv2_agentic/configs/imo_1984_p6__ace-fc7b45d4-core-medium__gpt-5.6-luna__seed1/result.yaml,done,False,False,0.030287639999999998,2026-09-12 token repricing,570882,541342,11294,32
ace_x_validation_ace_x5_offline_rv2_agentic,ace-fc7b45d4-core-medium,experiments/playbooks/ace_x5_offline.yaml,2,full,amc12a_2020_p21,1,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x5_offline_rv2_agentic/configs/amc12a_2020_p21__ace-fc7b45d4-core-medium__gpt-5.6-luna__seed1/result.yaml,done,False,False,0.1012043,2026-09-12 token repricing,2674795,2470595,9127,25
ace_x_validation_ace_x5_offline_rv2_agentic,ace-fc7b45d4-core-medium,experiments/playbooks/ace_x5_offline.yaml,2,full,mathd_algebra_282,1,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x5_offline_rv2_agentic/configs/mathd_algebra_282__ace-fc7b45d4-core-medium__gpt-5.6-luna__seed1/result.yaml,done,False,False,0.03349588,2026-09-12 token repricing,613631,583224,13125,32
ace_x_validation_ace_x5_offline_rv2_agentic,ace-fc7b45d4-core-medium,experiments/playbooks/ace_x5_offline.yaml,2,full,mathd_numbertheory_405,1,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x5_offline_rv2_agentic/configs/mathd_numbertheory_405__ace-fc7b45d4-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.042125159999999995,2026-09-12 token repricing,285093,242428,23953,13
ace_x_validation_ace_x5_offline_rv2_agentic,ace-fc7b45d4-core-medium,experiments/playbooks/ace_x5_offline.yaml,2,full,amc12b_2002_p3,1,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x5_offline_rv2_agentic/configs/amc12b_2002_p3__ace-fc7b45d4-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.00783772,2026-09-12 token repricing,122618,114706,3301,15
ace_x_validation_ace_x5_offline_rv2_agentic,ace-fc7b45d4-core-medium,experiments/playbooks/ace_x5_offline.yaml,2,full,mathd_algebra_327,1,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x5_offline_rv2_agentic/configs/mathd_algebra_327__ace-fc7b45d4-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.00098974,2026-09-12 token repricing,11597,10187,420,2
ace_x_validation_ace_x5_offline_rv2_agentic,ace-fc7b45d4-core-medium,experiments/playbooks/ace_x5_offline.yaml,2,full,mathd_numbertheory_43,1,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x5_offline_rv2_agentic/configs/mathd_numbertheory_43__ace-fc7b45d4-core-medium__gpt-5.6-luna__seed1/result.yaml,done,False,False,0.0208499,2026-09-12 token repricing,470887,454135,7014,32
ace_x_validation_ace_x5_offline_rv2_agentic,ace-fc7b45d4-core-medium,experiments/playbooks/ace_x5_offline.yaml,2,full,amc12b_2003_p6,1,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x5_offline_rv2_agentic/configs/amc12b_2003_p6__ace-fc7b45d4-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.011120159999999999,2026-09-12 token repricing,95499,83858,5929,9
ace_x_validation_ace_x5_offline_rv2_agentic,ace-fc7b45d4-core-medium,experiments/playbooks/ace_x5_offline.yaml,2,full,mathd_algebra_393,1,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x5_offline_rv2_agentic/configs/mathd_algebra_393__ace-fc7b45d4-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.011764299999999998,2026-09-12 token repricing,106202,94325,6252,10
ace_x_validation_ace_x5_offline_rv2_agentic,ace-fc7b45d4-core-medium,experiments/playbooks/ace_x5_offline.yaml,2,full,mathd_numbertheory_461,1,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x5_offline_rv2_agentic/configs/mathd_numbertheory_461__ace-fc7b45d4-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.00065568,2026-09-12 token repricing,5709,4514,272,1
ace_x_validation_ace_x5_offline_rv2_agentic,ace-fc7b45d4-core-medium,experiments/playbooks/ace_x5_offline.yaml,2,full,amc12b_2020_p5,1,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x5_offline_rv2_agentic/configs/amc12b_2020_p5__ace-fc7b45d4-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.00048568,2026-09-12 token repricing,5921,4514,95,1
ace_x_validation_ace_x5_offline_rv2_agentic,ace-fc7b45d4-core-medium,experiments/playbooks/ace_x5_offline.yaml,2,full,mathd_algebra_421,1,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x5_offline_rv2_agentic/configs/mathd_algebra_421__ace-fc7b45d4-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.0007850799999999998,2026-09-12 token repricing,5978,4514,335,1
ace_x_validation_ace_x5_offline_rv2_agentic,ace-fc7b45d4-core-medium,experiments/playbooks/ace_x5_offline.yaml,2,full,mathd_numbertheory_530,1,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x5_offline_rv2_agentic/configs/mathd_numbertheory_530__ace-fc7b45d4-core-medium__gpt-5.6-luna__seed1/result.yaml,done,False,False,0.04704002,2026-09-12 token repricing,678811,639021,21918,32
ace_x_validation_ace_x5_offline_rv2_agentic,ace-fc7b45d4-core-medium,experiments/playbooks/ace_x5_offline.yaml,2,full,amc12_2000_p12,1,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x5_offline_rv2_agentic/configs/amc12_2000_p12__ace-fc7b45d4-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.00549706,2026-09-12 token repricing,36755,32053,3263,5
ace_x_validation_ace_x5_offline_rv2_agentic,ace-fc7b45d4-core-medium,experiments/playbooks/ace_x5_offline.yaml,2,full,mathd_algebra_433,1,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x5_offline_rv2_agentic/configs/mathd_algebra_433__ace-fc7b45d4-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.00126842,2026-09-12 token repricing,17998,16011,459,3
ace_x_validation_ace_x5_offline_rv2_agentic,ace-fc7b45d4-core-medium,experiments/playbooks/ace_x5_offline.yaml,2,full,mathd_numbertheory_64,1,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x5_offline_rv2_agentic/configs/mathd_numbertheory_64__ace-fc7b45d4-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.00217174,2026-09-12 token repricing,30863,28647,963,5
ace_x_validation_ace_x5_offline_rv2_agentic,ace-fc7b45d4-core-medium,experiments/playbooks/ace_x5_offline.yaml,2,full,amc12_2001_p21,1,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x5_offline_rv2_agentic/configs/amc12_2001_p21__ace-fc7b45d4-core-medium__gpt-5.6-luna__seed1/result.yaml,done,False,False,0.034041020000000005,2026-09-12 token repricing,640444,610121,13145,32
ace_x_validation_ace_x5_offline_rv2_agentic,ace-fc7b45d4-core-medium,experiments/playbooks/ace_x5_offline.yaml,2,full,amc12a_2002_p6,1,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x5_offline_rv2_agentic/configs/amc12a_2002_p6__ace-fc7b45d4-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.00046407999999999996,2026-09-12 token repricing,5717,4514,111,1
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,imo_1960_p2,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/imo_1960_p2__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.01063894,2026-09-12 token repricing,96968,85717,5562,10
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,aime_1991_p6,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/aime_1991_p6__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,False,False,0.04139912,2026-09-12 token repricing,1015687,959586,9156,32
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,amc12a_2008_p4,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/amc12a_2008_p4__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.01037248,2026-09-12 token repricing,120761,104954,4260,10
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,induction_prod1p1onk3le3m1onn,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/induction_prod1p1onk3le3m1onn__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.038000019999999995,2026-09-12 token repricing,507338,472991,18059,24
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,algebra_others_exirrpowirrrat,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/algebra_others_exirrpowirrrat__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,False,False,0.0387054,2026-09-12 token repricing,621003,589280,17146,32
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,mathd_algebra_190,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/mathd_algebra_190__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.00044348,2026-09-12 token repricing,5698,4554,103,1
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,mathd_numbertheory_284,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/mathd_numbertheory_284__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.00043107999999999997,2026-09-12 token repricing,5732,4554,87,1
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,imo_1964_p2,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/imo_1964_p2__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,False,False,0.06305202,2026-09-12 token repricing,936987,889341,29780,32
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,aime_1984_p7,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/aime_1984_p7__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,False,False,0.07382664,2026-09-12 token repricing,1060623,1007842,35928,32
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,amc12a_2013_p8,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/amc12a_2013_p8__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.00543088,2026-09-12 token repricing,46007,40894,2992,6
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,mathd_algebra_214,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/mathd_algebra_214__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.00052628,2026-09-12 token repricing,5824,4554,151,1
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,mathd_numbertheory_303,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/mathd_numbertheory_303__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.06599042,2026-09-12 token repricing,1297453,1195581,18087,29
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,imo_1969_p2,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/imo_1969_p2__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,False,False,0.030818579999999998,2026-09-12 token repricing,708600,680859,9711,32
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,aime_1989_p8,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/aime_1989_p8__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.00054248,2026-09-12 token repricing,6325,4554,81,1
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,amc12a_2016_p3,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/amc12a_2016_p3__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.00507566,2026-09-12 token repricing,45334,39813,2646,6
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,mathd_algebra_234,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/mathd_algebra_234__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.0006588799999999999,2026-09-12 token repricing,5713,4554,280,1
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,mathd_numbertheory_33,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/mathd_numbertheory_33__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.0012172799999999998,2026-09-12 token repricing,18474,16084,348,3
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,imo_1981_p6,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/imo_1981_p6__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.00548406,2026-09-12 token repricing,40131,34063,2991,5
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,aime_1991_p9,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/aime_1991_p9__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.015666819999999998,2026-09-12 token repricing,179762,160891,7229,12
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,amc12a_2019_p21,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/amc12a_2019_p21__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,False,False,0.0246889,2026-09-12 token repricing,588797,559225,6325,32
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,mathd_algebra_251,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/mathd_algebra_251__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.00138474,2026-09-12 token repricing,18225,16417,579,3
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,mathd_numbertheory_37,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/mathd_numbertheory_37__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,False,False,0.12975614,2026-09-12 token repricing,1058791,540927,12804,32
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,imo_1984_p6,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/imo_1984_p6__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,False,False,0.02668744,2026-09-12 token repricing,625913,598742,7732,32
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,amc12a_2020_p21,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/amc12a_2020_p21__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,False,False,0.05369987999999999,2026-09-12 token repricing,899403,851584,22587,32
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,mathd_algebra_282,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/mathd_algebra_282__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,False,False,0.01698614,2026-09-12 token repricing,401806,388297,5432,32
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,mathd_numbertheory_405,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/mathd_numbertheory_405__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.03873802,2026-09-12 token repricing,255011,222421,23143,14
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,amc12b_2002_p3,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/amc12b_2002_p3__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.011709039999999999,2026-09-12 token repricing,189581,177662,4810,16
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,mathd_algebra_327,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/mathd_algebra_327__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.00158644,2026-09-12 token repricing,20372,16082,339,3
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,mathd_numbertheory_43,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/mathd_numbertheory_43__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,False,False,0.05133172,2026-09-12 token repricing,715571,676316,24962,32
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,amc12b_2003_p6,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/amc12b_2003_p6__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.01898988,2026-09-12 token repricing,191385,173664,9977,14
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,mathd_algebra_393,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/mathd_algebra_393__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.003593,2026-09-12 token repricing,30436,26830,1946,4
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,mathd_numbertheory_461,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/mathd_numbertheory_461__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.00045128,2026-09-12 token repricing,5749,4554,101,1
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,amc12b_2020_p5,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/amc12b_2020_p5__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.00048648,2026-09-12 token repricing,5961,4554,95,1
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,mathd_algebra_421,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/mathd_algebra_421__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.00189884,2026-09-12 token repricing,26722,25642,975,4
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,mathd_numbertheory_530,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/mathd_numbertheory_530__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,False,False,0.05140209999999999,2026-09-12 token repricing,771170,726555,23290,32
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,amc12_2000_p12,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/amc12_2000_p12__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.008822799999999999,2026-09-12 token repricing,90122,78400,4092,9
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,mathd_algebra_433,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/mathd_algebra_433__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.00288068,2026-09-12 token repricing,36460,32454,1192,5
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,mathd_numbertheory_64,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/mathd_numbertheory_64__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.011592419999999999,2026-09-12 token repricing,150270,139171,5491,16
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,amc12_2001_p21,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/amc12_2001_p21__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.0199435,2026-09-12 token repricing,217670,199665,10291,16
ace_x_validation_ace_x3_offline_rv2_agentic,ace-1e4aec7d-core-medium,experiments/playbooks/ace_x3_offline.yaml,2,full,amc12a_2002_p6,0,gpt-5.6-luna,0.1,32,experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/amc12a_2002_p6__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.0008397599999999999,2026-09-12 token repricing,12000,10308,246,2
